origincityLabel	origincountry	originlat	originlong	originpopulation	sistercityLabel	destinationlat	destinationlong	destinationpopulation	destination_countryLabel	dist	eu
Godalming	United Kingdom	51.185	-0.61		Joigny	47.982222222222	3.3972222222222	9690	France	458	EU
Llandeilo	United Kingdom	51.8841	-3.99918		Le Conquet	48.360277777778	-4.7708333333333	2700	France	396	EU
Rotherfield	United Kingdom	51.04	0.22		Saint-Chéron	48.553611111111	2.1247222222222	4849	France	308	EU
Kilmarnock	United Kingdom	55.611666666667	-4.4944444444444		Joué-lès-Tours	47.350555555556	0.66166666666667	37703	France	985	EU
Cowbridge	United Kingdom	51.4605	-3.448		Clisson	47.086944444444	-1.2836111111111	6662	France	511	EU
Jarrow	United Kingdom	54.979722222222	-1.4805555555556	27526	Noisy-le-Sec	48.890833333333	2.4536111111111	41125	France	728	EU
Collingham, Nottinghamshire	United Kingdom	53.147777777778	-0.75916666666667		Villeneuve-sur-Yonne	48.081388888889	3.2966666666667	5338	France	632	EU
Market Rasen	United Kingdom	53.387130555556	-0.3355		Mamers	48.349444444444	0.36944444444444	5363	France	562	EU
Harpenden	United Kingdom	51.8175	-0.3524		Cosne-Cours-sur-Loire	47.410277777778	2.925	10629	France	544	EU
Gateshead	United Kingdom	54.95	-1.6		Saint-Étienne-du-Rouvray	49.377777777778	1.1041666666667	28738	France	646	EU
Lancaster	United Kingdom	54.047	-2.801		Viana do Castelo	41.7	-8.8333333333333	91238	Portugal	1443	EU
Wantage	United Kingdom	51.589	-1.427		Mably	46.085833333333	4.0647222222222	7673	France	732	EU
Shepshed	United Kingdom	52.7711	-1.2951		Domont	49.0275	2.3266666666667	15339	France	487	EU
Bampton	United Kingdom	50.989738888889	-3.4860111111111		Villers-Bocage	49.078888888889	-0.65638888888889	3120	France	293	EU
Dartford	United Kingdom	51.45	0.21666666666667		Gravelines	50.986388888889	2.1275	11638	France	143	EU
Wilmington	United Kingdom	51.4309	0.1876		Bray-et-Lû	49.139444444444	1.6611111111111	959	France	275	EU
Hinckley	United Kingdom	52.5413	-1.3725		Le Grand-Quevilly	49.406388888889	1.0522222222222	24967	France	388	EU
Herne Bay	United Kingdom	51.3706	1.127		Wimereux	50.769722222222	1.61	7010	France	75	EU
Romsey	United Kingdom	50.989	-1.4966		Paimpol	48.777777777778	-3.0463888888889	7298	France	270	EU
Monifieth	United Kingdom	56.481	-2.82		Soyaux	45.640277777778	0.19777777777778	9366	France	1223	EU
Usk	United Kingdom	51.703611111111	-2.9019444444444		Graben-Neudorf	49.159166666667	8.4894444444444	11571	Germany	854	EU
Salisbury	United Kingdom	51.074	-1.7936	40302	Xanten	51.662222222222	6.4538888888889	21281	Germany	576	EU
Potters Bar	United Kingdom	51.698	-0.183		Viernheim	49.537986111111	8.5792361111111	33276	Germany	663	EU
Margate	United Kingdom	51.385	1.3838		Idar-Oberstein	49.701944444444	7.3252777777778		Germany	459	EU
Colchester	United Kingdom	51.888611	0.903611	121859	Wetzlar	50.566666666667	8.5	51649	Germany	549	EU
Eastleigh	United Kingdom	50.966666666667	-1.35		Kornwestheim	48.859722222222	9.185	32680	Germany	789	EU
Bournemouth	United Kingdom	50.72	-1.88	183491	Georgsmarienhütte	52.2	8.0666666666667	31543	Germany	708	EU
Midhurst	United Kingdom	50.985	-0.74		Baiersbronn	48.505833333333	8.3711111111111	14500	Germany	710	EU
West Devon	United Kingdom	50.633333333333	-4.1	54400	Wesseling	50.816666666667	6.9666666666667		Germany	778	EU
Luton	United Kingdom	51.9	-0.43333333333333		Wolfsburg	52.423055555556	10.787222222222	122457	Germany	767	EU
Maybole	United Kingdom	55.3545	-4.68149		Schotten	50.5	9.1166666666667		Germany	1068	EU
Malmesbury	United Kingdom	51.5848	-2.0996		Niebüll	54.788055555556	8.8297222222222	8752	Germany	809	EU
Huntingdon	United Kingdom	52.3364	-0.1717		Wertheim am Main	49.75	9.516667	23405	Germany	735	EU
Loughborough	United Kingdom	52.7705	-1.2046		Schwäbisch Hall	49.112222222222	9.7375	37452	Germany	867	EU
Cheltenham	United Kingdom	51.896519444444	-2.0784277777778		Göttingen	51.533888888889	9.9355555555556	132866	Germany	828	EU
Dundee	United Kingdom	56.464	-2.97		Würzburg	49.794444444444	9.9294444444444	127200	Germany	1133	EU
Letchworth	United Kingdom	51.978	-0.23		Wissen	50.7825	7.735	8314	Germany	568	EU
Cwmbran	United Kingdom	51.653	-3.021		Bruchsal	49.133333333333	8.6	44104	Germany	869	EU
Exmouth	United Kingdom	50.62	-3.413		Langerwehe	50.816666666667	6.3497222222222		Germany	687	EU
Blyth	United Kingdom	55.126	-1.514		Solingen	51.166666666667	7.0833333333333	156771	Germany	722	EU
Dudley	United Kingdom	52.516666666667	-2.1		Bremen	53.076944444444	8.8088888888889	551767	Germany	735	EU
Wakefield	United Kingdom	53.6801	-1.492		Herne	51.55	7.2166666666667	155851	Germany	633	EU
Bangor	United Kingdom	53.216666666667	-4.1166666666667		Soest	51.571111111111	8.1091666666667		Germany	848	EU
Preston	United Kingdom	53.759444444444	-2.6980555555556		Recklinghausen	51.616666666667	7.2	119749	Germany	708	EU
Blackpool	United Kingdom	53.816666666667	-3.05		Bottrop	51.524722222222	6.9227777777778	116055	Germany	718	EU
Basildon	United Kingdom	51.5761	0.4886		Heiligenhaus	51.3265	6.971		Germany	450	EU
Buxton	United Kingdom	53.259	-1.911		Bad Nauheim	50.366666666667	8.75	30291	Germany	799	EU
Mansfield	United Kingdom	53.1435	-1.1963		Heiligenhaus	51.3265	6.971		Germany	591	EU
Stafford	United Kingdom	52.8066	-2.1171		Dreieich	50.018888888889	8.6961111111111	40601	Germany	810	EU
Bradford	United Kingdom	53.794	-1.751	76996	Hamm	51.666666666667	7.8166666666667	179397	Germany	686	EU
Dumfries	United Kingdom	55.066666666667	-3.6166666666667	32914	Gifhorn	52.488611111111	10.546388888889	41518	Germany	972	EU
Chelmsford	United Kingdom	51.7361	0.4798		Backnang	48.946388888889	9.4305555555556	35368	Germany	706	EU
Trowbridge	United Kingdom	51.317	-2.217		Leer	53.230833333333	7.4527777777778		Germany	691	EU
Witham	United Kingdom	51.7978	0.6373		Waldbröl	50.878888888889	7.615		Germany	495	EU
Cleethorpes	United Kingdom	53.5533	-0.02155		Königswinter	50.683333333333	7.1833333333333	40702	Germany	586	EU
Burgess Hill	United Kingdom	50.9535	-0.1262		Schmallenberg	51.133333333333	8.3	25230	Germany	589	EU
Stevenage	United Kingdom	51.9	-0.2		Ingelheim am Rhein	49.974722222222	8.0563888888889	24155	Germany	616	EU
Calne	United Kingdom	51.4353	-2.0042694444444		Eningen unter Achalm	48.483055555556	9.2522222222222	10688	Germany	868	EU
Berwick-upon-Tweed	United Kingdom	55.766666666667	-2		Haan	51.193055555556	7.0130555555556		Germany	783	EU
Sandwich	United Kingdom	51.274722222222	1.3388888888889		Sonsbeck	51.608888888889	6.3769444444444		Germany	351	EU
Prestwick	United Kingdom	55.495551	-4.61416		Lichtenfels	50.133333333333	11.033333333333	20080	Germany	1205	EU
Portsmouth	United Kingdom	50.795277777778	-1.0888888888889		Duisburg	51.432222222222	6.7611111111111	491231	Germany	552	EU
Paisley	United Kingdom	55.85	-4.4333333333333		Fürth	49.478333333333	10.990277777778	126405	Germany	1254	EU
Aberdeen	United Kingdom	57.15	-2.1	222793	Regensburg	49.016666666667	12.083333333333	140276	Germany	1305	EU
Kidderminster	United Kingdom	52.3885	-2.249		Husum	54.476944444444	9.0511111111111	22430	Germany	783	EU
Cannock	United Kingdom	52.688	-2.029		Datteln	51.653888888889	7.3416666666667	34521	Germany	649	EU
Workington	United Kingdom	54.6365	-3.5549		Selm	51.683333333333	7.4833333333333		Germany	805	EU
Kirkcaldy	United Kingdom	56.110730555556	-3.1673694444444	48108	Ingolstadt	48.763611111111	11.426111111111	133323	Germany	1278	EU
Sedgefield	United Kingdom	54.65	-1.45		Hamminkeln	51.731944444444	6.5908333333333		Germany	626	EU
Exeter	United Kingdom	50.721538888889	-3.5331083333333		Bad Homburg vor der Höhe	50.229236111111	8.6104861111111	52752	Germany	860	EU
Dorking	United Kingdom	51.234	-0.3318		Güglingen	49.066666666667	9	6089	Germany	707	EU
Lichfield	United Kingdom	52.6835	-1.82653		Limburg an der Lahn	50.383333333333	8.0666666666667	34255	Germany	730	EU
Rotherham	United Kingdom	53.43	-1.3572222222222		Offenbach am Main	50.1	8.7666666666667	123734	Germany	788	EU
Cirencester	United Kingdom	51.719	-1.968		Itzehoe	53.925	9.5163888888889	31771	Germany	809	EU
Kingston upon Thames	United Kingdom	51.4103	-0.2995		Oldenburg	53.143888888889	8.2138888888889	161438	Germany	610	EU
Herne Bay	United Kingdom	51.3706	1.127		Waltrop	51.616666666667	7.3833333333333		Germany	434	EU
Birmingham	United Kingdom	52.483333333333	-1.9	1123000	Leipzig	51.333333333333	12.383333333333	575979	Germany	986	EU
Todmorden	United Kingdom	53.713	-2.096		Bramsche	52.4	7.9833333333333	30134	Germany	689	EU
Amersham	United Kingdom	51.666666666667	-0.63333333333333		Bensheim	49.681111111111	8.6227777777778	39368	Germany	688	EU
South Elmsall	United Kingdom	53.5959	-1.2726027777778		Wetter (Ruhr)	51.388055555556	7.395	27725	Germany	636	EU
Bolton	United Kingdom	53.583333333333	-2.4333333333333		Paderborn	51.716666666667	8.7666666666667	148126	Germany	783	EU
Blackburn	United Kingdom	53.7449	-2.4769		Altena	51.3	7.6666666666667	17270	Germany	737	EU
Ilfracombe	United Kingdom	51.208	-4.12		Herxheim	49.146944444444	8.22		Germany	907	EU
Chesterfield	United Kingdom	53.235833333333	-1.4275	10688	Darmstadt	49.866666666667	8.65	153166	Germany	790	EU
Seaham	United Kingdom	54.84	-1.34		Gerlingen	48.8	9.0652777777778	19151	Germany	979	EU
Llandrindod Wells	United Kingdom	52.243538888889	-3.3854694444444		Bad Rappenau	49.238888888889	9.1027777777778	20268	Germany	939	EU
Dumfries	United Kingdom	55.066666666667	-3.6166666666667	32914	Passau	48.566666666667	13.466666666667	50566	Germany	1373	EU
Hebden Royd	United Kingdom	53.712963888889	-2.0019138888889		Warstein	51.45	8.3666666666667		Germany	744	EU
Rotherham	United Kingdom	53.43	-1.3572222222222		Riesa	51.308055555556	13.293888888889	30885	Germany	1020	EU
Bognor Regis	United Kingdom	50.782369444444	-0.67638888888889		Weil am Rhein	47.594722222222	7.6108333333333	29683	Germany	698	EU
Bury	United Kingdom	53.59315	-2.2985527777778		Schorndorf	48.8	9.5333333333333	38178	Germany	980	EU
Newton Abbot	United Kingdom	50.5403	-3.6087		Besigheim	48.998888888889	9.1413888888889	11951	Germany	930	EU
Cambridge	United Kingdom	52.208055555556	0.1225	123867	Heidelberg	49.412222222222	8.71	154715	Germany	678	EU
Taunton	United Kingdom	51.019166666667	-3.1		Königslutter am Elm	52.25	10.816666666667		Germany	969	EU
Chester-le-Street	United Kingdom	54.8594	-1.5699		Kamp-Lintfort	51.5	6.5333333333333	37118	Germany	656	EU
King's Lynn	United Kingdom	52.7543	0.3976	42800	Emmerich am Rhein	51.835	6.2452777777778	30279	Germany	410	EU
Patchway	United Kingdom	51.5314	-2.5879		Gauting	48.067777777778	11.373888888889	17561	Germany	1071	EU
Dereham	United Kingdom	52.682197222222	0.94044444444444		Rüthen	51.493333333333	8.4333333333333	11095	Germany	528	EU
Glasgow	United Kingdom	55.87	-4.27	598830	Nuremberg	49.452777777778	11.077777777778	501072	Germany	1253	EU
Sheffield	United Kingdom	53.3825	-1.4719444444444	518090	Bochum	51.483333333333	7.2166666666667	361734	Germany	625	EU
Tiverton	United Kingdom	50.903	-3.488		Hofheim am Taunus	50.087569444444	8.4447222222222	38363	Germany	848	EU
Frome	United Kingdom	51.2279	-2.3215		Murrhardt	48.979444444444	9.5783333333333	14331	Germany	884	EU
Kilmarnock	United Kingdom	55.611666666667	-4.4944444444444		Kulmbach	50.1	11.433333333333	26217	Germany	1228	EU
Horsham	United Kingdom	51.062	-0.325		Lage	51.966666666667	8.8		Germany	639	EU
Wareham	United Kingdom	50.685	-2.108		Hemsbach	49.590277777778	8.6563888888889	12009	Germany	776	EU
Devizes	United Kingdom	51.353	-1.994		Waiblingen	48.830277777778	9.3169444444444	53407	Germany	853	EU
Hexham	United Kingdom	54.966666666667	-2.1		Metzingen	48.536666666667	9.2858333333333	21394	Germany	1058	EU
Clevedon	United Kingdom	51.438	-2.854		Ettlingen	48.933333333333	8.4	38861	Germany	847	EU
Sudbury	United Kingdom	52.0417	0.72815		Höxter	51.766666666667	9.3666666666667		Germany	593	EU
Wokingham	United Kingdom	51.41	-0.84		Erftstadt	50.816666666667	6.7666666666667	49179	Germany	535	EU
Wells	United Kingdom	51.209166666667	-2.6508333333333		Bad Dürkheim	49.459444444444	8.1680555555556	18499	Germany	791	EU
Guildford	United Kingdom	51.2354	-0.5746		Freiburg im Breisgau	47.994722222222	7.8497222222222	220286	Germany	705	EU
Lymington	United Kingdom	50.75	-1.55		Mosbach	49.35	9.133333	22781	Germany	778	EU
Barnstaple	United Kingdom	51.0823	-4.0489		Uelzen	52.964722222222	10.565833333333		Germany	1020	EU
Lincoln	United Kingdom	53.25	-0.55		Neustadt an der Weinstraße	49.35	8.15	52999	Germany	743	EU
Lytham St Annes	United Kingdom	53.7426	-2.997		Werne	51.666666666667	7.6166666666667		Germany	751	EU
Darlington	United Kingdom	54.522777777778	-1.5572222222222		Mülheim an der Ruhr	51.428333333333	6.8788888888889	169278	Germany	661	EU
Ware	United Kingdom	51.817	-0.0292		Wülfrath	51.283333333333	7.0333333333333		Germany	492	EU
Thurso	United Kingdom	58.596111111111	-3.5211111111111	8721	Brilon	51.396388888889	8.5702777777778	26232	Germany	1108	EU
Middlesbrough	United Kingdom	54.573888888889	-1.2333333333333		Oberhausen	51.55	6.85	210934	Germany	636	EU
Salford	United Kingdom	53.482777777778	-2.2930555555556		Narbonne	43.184722222222	3.0036111111111	52802	France	1209	EU
Ripon	United Kingdom	54.138055555556	-1.5236111111111		Foix	42.965277777778	1.6069444444444	9731	France	1263	EU
Brighton	United Kingdom	50.824166666667	-0.13388888888889	160000	Dieppe	49.921666666667	1.0777777777778	30214	France	132	EU
Hyde	United Kingdom	53.4474	-2.082		Colmar	48.081111111111	7.355	67956	France	891	EU
Huddersfield	United Kingdom	53.645	-1.7797222222222		Besançon	47.242222222222	6.0213888888889	116952	France	900	EU
Penzance	United Kingdom	50.087777777778	-5.5477777777778		Concarneau	47.875277777778	-3.9188888888889	18867	France	273	EU
Rugby	United Kingdom	52.37	-1.26		Évreux	49.023333333333	1.1525	49722	France	409	EU
Wisbech	United Kingdom	52.664161111111	0.16031111111111		Arles	43.676944444444	4.6286111111111	53660	France	1052	EU
Bury	United Kingdom	53.59315	-2.2985527777778		Tulle	45.265833333333	1.7722222222222	14323	France	971	EU
Llanelli	United Kingdom	51.683333333333	-4.15		Agen	44.203055555556	0.61861111111111	34344	France	904	EU
Maidstone	United Kingdom	51.271666666667	0.52944444444444		Beauvais	49.434166666667	2.0875	55252	France	232	EU
Wellingborough	United Kingdom	52.294	-0.6964		Niort	46.325	-0.46222222222222	57393	France	664	EU
Loughborough	United Kingdom	52.7705	-1.2046		Épinal	48.173611111111	6.4516666666667	32188	France	744	EU
Coventry	United Kingdom	52.416666666667	-1.5166666666667		Saint-Étienne	45.433888888889	4.3897222222222	172023	France	888	EU
Ipswich	United Kingdom	52.059444444444	1.1555555555556		Arras	50.289166666667	2.78	40830	France	227	EU
Glasgow	United Kingdom	55.87	-4.27	598830	Marseille	43.296666666667	5.3763888888889	855393	France	1558	EU
Clacton-on-Sea	United Kingdom	51.7918	1.1457	50548	Valence	44.9325	4.8908333333333	61767	France	811	EU
Burgess Hill	United Kingdom	50.9535	-0.1262		Abbeville	50.105277777778	1.8352777777778	23821	France	168	EU
Evesham	United Kingdom	52.09	-1.95		Dreux	48.736388888889	1.3655555555556	31373	France	441	EU
Lewes	United Kingdom	50.875627777778	0.017855555555556		Blois	47.593055555556	1.3272222222222	45539	France	377	EU
Chichester	United Kingdom	50.836519444444	-0.77918055555556		Chartres	48.446666666667	1.4883333333333	38840	France	312	EU
Mumbles	United Kingdom	51.573	-3.9992		Hennebont	47.804166666667	-3.2788888888889	15765	France	422	EU
Tavistock	United Kingdom	50.545	-4.15	11018	Pontivy	48.068611111111	-2.9627777777778	13915	France	288	EU
Bury	United Kingdom	53.59315	-2.2985527777778		Angoulême	45.649444444444	0.15944444444444	41970	France	901	EU
Watford	United Kingdom	51.655278	-0.395833		Nanterre	48.890555555556	2.2036111111111	93509	France	359	EU
Pontardawe	United Kingdom	51.7203	-3.8534		Locminé	47.886666666667	-2.8358333333333	4116	France	432	EU
Gosport	United Kingdom	50.795088888889	-1.1242361111111		Royan	45.623055555556	-1.0430555555556	18138	France	575	EU
Colchester	United Kingdom	51.888611	0.903611	121859	Avignon	43.948611111111	4.8083333333333	90305	France	929	EU
Faversham	United Kingdom	51.3177	0.8928		Hazebrouck	50.724444444444	2.5383333333333	21737	France	133	EU
Oxford	United Kingdom	51.751944444444	-1.2577777777778	152000	Grenoble	45.186944444444	5.7263888888889	160779	France	892	EU
Dunstable	United Kingdom	51.886	-0.52102		Brive-la-Gaillarde	45.158888888889	1.5330555555556	46794	France	763	EU
Portsmouth	United Kingdom	50.795277777778	-1.0888888888889		Caen	49.182222222222	-0.37055555555556	107229	France	187	EU
Tonbridge	United Kingdom	51.195833333333	0.275		Le Puy-en-Velay	45.043333333333	3.885	18619	France	734	EU
Christchurch	United Kingdom	50.73	-1.78		Saint-Lô	49.114444444444	-1.0916666666667	18874	France	186	EU
Walsall	United Kingdom	52.58	-1.98		Mulhouse	47.748611111111	7.3391666666667	110755	France	853	EU
Bewdley	United Kingdom	52.375238888889	-2.3162388888889		Fort-Mahon-Plage	50.341388888889	1.5686111111111	1190	France	352	EU
Buxton	United Kingdom	53.259	-1.911		Oignies	50.469166666667	2.9936111111111	9712	France	458	EU
Preston	United Kingdom	53.759444444444	-2.6980555555556		Nîmes	43.836944444444	4.36	150564	France	1217	EU
Hammersmith	United Kingdom	51.4928	-0.2229		Boulogne-Billancourt	48.835277777778	2.2413888888889	116794	France	344	EU
Poole	United Kingdom	50.716666666667	-1.9833333333333		Cherbourg-Octeville	49.638888888889	-1.625	37055	France	123	EU
Ayr	United Kingdom	55.463888888889	-4.6277777777778	46849	Saint-Germain-en-Laye	48.896388888889	2.0905555555556	39547	France	861	EU
Stafford	United Kingdom	52.8066	-2.1171		Belfort	47.6375	6.8627777777778	114077	France	858	EU
Newcastle upon Tyne	United Kingdom	54.977777777778	-1.6133333333333	282442	Nancy	48.692777777778	6.1836111111111	104072	France	879	EU
Clydebank	United Kingdom	55.8997	-4.4006		Argenteuil	48.947777777778	2.2475	106817	France	894	EU
Dunfermline	United Kingdom	56.071388888889	-3.4616666666667		Vichy	46.126944444444	3.4258333333333	25325	France	1204	EU
Ashford	United Kingdom	51.1465	0.8676		Fougères	48.351666666667	-1.2	20170	France	344	EU
Aylesbury	United Kingdom	51.833333333333	-0.83333333333333		Bourg-en-Bresse	46.204722222222	5.2280555555556	40490	France	766	EU
Northampton	United Kingdom	52.233333333333	-0.9		Poitiers	46.581111111111	0.33527777777778	87427	France	635	EU
Aberdeen	United Kingdom	57.15	-2.1	222793	Clermont-Ferrand	45.779722222222	3.0869444444444	141463	France	1313	EU
Ilkeston	United Kingdom	52.9676	-1.3072		Châlons-en-Champagne	48.956666666667	4.3644444444444	44899	France	597	EU
Barton-upon-Humber	United Kingdom	53.6833	-0.45		Feyzin	45.672777777778	4.8588888888889	9377	France	968	EU
Edinburgh	United Kingdom	55.95	-3.1988888888889	483000	Nice	43.701944444444	7.2683333333333	342295	France	1551	EU
Cumbernauld	United Kingdom	55.94	-3.98		Bron	45.738611111111	4.9130555555556	38746	France	1292	EU
Waterlooville	United Kingdom	50.88	-1.03		Maurepas	48.762777777778	1.9455555555556	18827	France	318	EU
Rotherham	United Kingdom	53.43	-1.3572222222222		Saint-Quentin	49.847777777778	3.2855555555556	56217	France	511	EU
Grimsby	United Kingdom	53.5595	-0.068	88243	Dieppe	49.921666666667	1.0777777777778	30214	France	412	EU
Dundee	United Kingdom	56.464	-2.97		Orléans	47.902222222222	1.9041666666667	114977	France	1008	EU
St Albans	United Kingdom	51.755	-0.336	57795	Nevers	46.9925	3.1566666666667	34841	France	587	EU
Aberystwyth	United Kingdom	52.416666666667	-4.0666666666667		Saint-Brieuc	48.513611111111	-2.7602777777778	45331	France	444	EU
Wigan	United Kingdom	53.544722222222	-2.6316666666667		Angers	47.472777777778	-0.55555555555556	150125	France	691	EU
Gravesend	United Kingdom	51.441666666667	0.36861111111111	66000	Cambrai	50.175833333333	3.2347222222222	32852	France	246	EU
Cheltenham	United Kingdom	51.896519444444	-2.0784277777778		Annecy	45.899166666667	6.1294444444444	52029	France	896	EU
Ulverston	United Kingdom	54.193	-3.09		Albert	50.001944444444	2.6522222222222	10054	France	609	EU
Darlington	United Kingdom	54.522777777778	-1.5572222222222		Amiens	49.891944444444	2.2977777777778	132699	France	578	EU
Omagh	United Kingdom	54.59	-7.29		L'Haÿ-les-Roses	48.779166666667	2.3372222222222	31201	France	925	EU
Gloucester	United Kingdom	51.881111111111	-2.2433333333333	125649	Metz	49.119722222222	6.1769444444444	117619	France	669	EU
Newquay	United Kingdom	50.412	-5.0757		Dinard	48.6325	-2.0616666666667	9839	France	294	EU
Newquay	United Kingdom	50.412	-5.0757		Dinard	48.6325	-2.0616666666667	9846	France	294	EU
Southampton	United Kingdom	50.906944	-1.404722	239400	Le Havre	49.494166666667	0.10805555555556	172074	France	190	EU
Redditch	United Kingdom	52.306944	-1.949167		Auxerre	47.7975	3.5669444444444	34869	France	637	EU
Dover	United Kingdom	51.1275	1.3122222222222	31022	Calais	50.9475	1.8555555555556	72589	France	43	EU
Hexham	United Kingdom	54.966666666667	-2.1		Noyon	49.581111111111	2.9988888888889	13894	France	692	EU
Helston	United Kingdom	50.1	-5.27	9780	Plougasnou	48.695555555556	-3.7894444444444	3108	France	189	EU
Montrose	United Kingdom	56.708055555556	-2.6058333333333		Luzarches	49.113055555556	2.4222222222222	4449	France	909	EU
Boston	United Kingdom	52.9746	-0.0214		Laval	48.072777777778	-0.77	50479	France	548	EU
Bradford	United Kingdom	53.794	-1.751	76996	Roubaix	50.69	3.1816666666667	95866	France	481	EU
Chesterfield	United Kingdom	53.235833333333	-1.4275	10688	Troyes	48.298888888889	4.0780555555556	59671	France	671	EU
Folkestone	United Kingdom	51.081388888889	1.1647222222222		Boulogne-sur-Mer	50.725555555556	1.6138888888889	42537	France	51	EU
Norwich	United Kingdom	52.628056	1.299167	213166	Rouen	49.443055555556	1.1025	110755	France	354	EU
Stockport	United Kingdom	53.408333333333	-2.1494444444444		Béziers	43.343333333333	3.2161111111111	74811	France	1186	EU
Canterbury	United Kingdom	51.278333333333	1.0775	55240	Reims	49.265277777778	4.0286111111111	182592	France	307	EU
Cardiff	United Kingdom	51.48	-3.18	346100	Nantes	47.217222222222	-1.5538888888889	291604	France	488	EU
Leeds	United Kingdom	53.799722222222	-1.5491666666667	766399	Lille	50.631944444444	3.0575	231491	France	472	EU
York	United Kingdom	53.95	-1.0833333333333	137505	Dijon	47.323055555556	5.0419444444444	153003	France	853	EU
Abingdon	United Kingdom	51.666944444444	-1.2827777777778		Colmar	48.081111111111	7.355	67956	France	736	EU
Plymouth	United Kingdom	50.371388888889	-4.1422222222222		Brest	48.39	-4.4869444444444	143027	France	222	EU
Solihull	United Kingdom	52.716666666667	-2.2833333333333	206700	Cholet	47.058888888889	-0.87972222222222	53890	France	637	EU
Middlesbrough	United Kingdom	54.573888888889	-1.2333333333333		Dunkirk	51.037777777778	2.3763888888889	89160	France	462	EU
Coventry	United Kingdom	52.416666666667	-1.5166666666667		Caen	49.182222222222	-0.37055555555556	107229	France	369	EU
Dorchester	United Kingdom	50.710833333333	-2.4397222222222		Bayeux	49.278611111111	-0.70388888888889	13888	France	202	EU
Lancaster	United Kingdom	54.047	-2.801		Perpignan	42.6975	2.8947222222222	120959	France	1329	EU
Looe	United Kingdom	50.3535	-4.454		Quiberon	47.483333333333	-3.1205555555556	4987	France	334	EU
Medway	United Kingdom	51.416666666667	0.56666666666667	276500	Valenciennes	50.359166666667	3.525	42851	France	238	EU
Basingstoke	United Kingdom	51.2667	-1.0876		Alençon	48.429722222222	0.091944444444444	26350	France	327	EU
Crewe	United Kingdom	53.099	-2.44		Mâcon	46.306666666667	4.8319444444444	33350	France	918	EU
Bristol	United Kingdom	51.45	-2.5833333333333	442500	Toulouse	43.604444444444	1.4419444444444	458298	France	923	EU
Bath	United Kingdom	51.381389	-2.358611	88859	Aix-en-Provence	43.527777777778	5.4455555555556	141545	France	1051	EU
Haslemere	United Kingdom	51.0899	-0.7117		Bernay	49.088611111111	0.59833333333333	10275	France	241	EU
Fareham	United Kingdom	50.85	-1.18		Vannes	47.655	-2.7616666666667	53032	France	373	EU
Swansea	United Kingdom	51.616666666667	-3.95		Pau	43.300833333333	-0.37	77575	France	963	EU
Dunstable	United Kingdom	51.886	-0.52102		Porz	50.887777777778	7.0552777777778	112819	Germany	537	EU
Skipton	United Kingdom	53.962	-2.017		Simbach am Inn	48.266666666667	13.016666666667	8697	Germany	1222	EU
Rustington	United Kingdom	50.810188888889	-0.50521111111111		Künzell	50.55	9.7166666666667		Germany	720	EU
Bingham	United Kingdom	52.95	-0.954		Wallenfels	50.2675	11.473333333333	2786	Germany	907	EU
Wimborne Minster	United Kingdom	50.804	-1.978		Ochsenfurt	49.65	10.066666666667	11155	Germany	865	EU
North Hykeham	United Kingdom	53.1819	-0.5849		Denzlingen	48.068333333333	7.8825		Germany	824	EU
Bristol	United Kingdom	51.45	-2.5833333333333	442500	Bordeaux	44.837777777778	-0.57944444444444	243626	France	750	EU
Worthing	United Kingdom	50.814711111111	-0.37138611111111	104600	Elzach	48.174722222222	8.0716666666667		Germany	676	EU
Hertford	United Kingdom	51.795	-0.078		Wildeshausen	52.893055555556	8.4313888888889		Germany	590	EU
Wakefield	United Kingdom	53.6801	-1.492		Alfeld	51.988611111111	9.8269444444444	19081	Germany	782	EU
Exeter	United Kingdom	50.721538888889	-3.5331083333333		Rennes	48.114166666667	-1.6808333333333	211373	France	319	EU
Pontypool	United Kingdom	51.703	-3.041		Bretten	49.036388888889	8.7061111111111	28826	Germany	883	EU
Uckfield	United Kingdom	50.97	0.1		Quickborn	53.733333333333	9.8972222222222	20608	Germany	732	EU
Wirksworth	United Kingdom	53.08	-1.57	5038	Frankenau	51.1	8.9333333333333		Germany	750	EU
South Molton	United Kingdom	51.02	-3.83		Bad Bevensen	53.079166666667	10.583333333333	8830	Germany	1010	EU
Lewes	United Kingdom	50.875627777778	0.017855555555556		Waldshut-Tiengen	47.623055555556	8.2144444444444	23674	Germany	696	EU
Radlett	United Kingdom	51.682	-0.314		Lautertal	50.583333333333	9.2833333333333		Germany	680	EU
Wellington	United Kingdom	50.9755	-3.2243		Immenstadt	47.566666666667	10.216666666667	14191	Germany	1044	EU
Droitwich Spa	United Kingdom	52.267	-2.153		Bad Ems	50.338055555556	7.7105555555556	9229	Germany	718	EU
Witney	United Kingdom	51.78	-1.49		Unterhaching	48.065833333333	11.61	17260	Germany	1023	EU
Wallingford	United Kingdom	51.599	-1.125		Bad Wurzach	47.909444444444	9.8994444444444	14316	Germany	891	EU
Burnham-on-Sea	United Kingdom	51.2376	-2.9935		Fritzlar	51.133333333333	9.2666666666667	14428	Germany	854	EU
Worthing	United Kingdom	50.814711111111	-0.37138611111111	104600	Gutach im Breisgau	48.117777777778	7.9897222222222	4294	Germany	674	EU
Kendal	United Kingdom	54.326	-2.745		Rinteln	52.190555555556	9.0813888888889		Germany	821	EU
