origincityLabel	origincountry	originlat	originlong	originpopulation	sistercityLabel	destinationlat	destinationlong	destinationpopulation	destination_countryLabel	dist	eu
Mariánské Lázně	Czech Republic	49.964703891769	12.701249703911	13042	Chianciano Terme	43.066666666667	11.833333333333		Italy	770	EU
Sušice	Czech Republic	49.231161465796	13.520207848015	11127	Holstebro	56.366666666667	8.6166666666667	35392	Denmark	859	EU
Prague	Czech Republic	50.088611111111	14.421388888889	1280508	Trento	46.066666666667	11.116666666667	117185	Italy	510	EU
Ostrava	Czech Republic	49.835555555556	18.2925	291634	Miskolc	48.1044444	20.7897222	159554	Hungary	265	EU
Kralupy nad Vltavou	Czech Republic	50.241148972524	14.311574668457	18079	Ikast	56.1356	9.1547		Denmark	740	EU
Břeclav	Czech Republic	48.758991122507	16.882020775128	24881	Priverno	41.466666666667	13.183333333333		Italy	861	EU
Říčany	Czech Republic	49.991746433504	14.654334421235	15236	Albertslund	55.6597	12.3617		Denmark	649	EU
Velké Meziříčí	Czech Republic	49.355258131562	16.01226875669	11593	Vansbro Municipality	60.516666666667	14.216666666667		Sweden	1246	EU
Bystřice pod Hostýnem	Czech Republic	49.399238981974	17.674035465156	8266	San Giovanni al Natisone	45.983333333333	13.4		Italy	496	EU
Znojmo	Czech Republic	48.855540667876	16.048796054219	33823	Povo	46.06698	11.15503		Italy	481	EU
Sušice	Czech Republic	49.231161465796	13.520207848015	11127	Niederanven	49.651388888889	6.2555555555556	5737	Luxembourg	527	EU
Prague	Czech Republic	50.088611111111	14.421388888889	1280508	Naples	40.833333333333	14.25	972212	Italy	1029	EU
Turnov	Czech Republic	50.587341607858	15.156899388718	14330	Alvesta Municipality	56.9	14.55	19445	Sweden	703	EU
Podbořany	Czech Republic	50.229466858401	13.411998129955	6389	Russi	44.37645	12.03335		Italy	659	EU
Prague	Czech Republic	50.088611111111	14.421388888889	1280508	Helsinki	60.173333333333	24.948611111111	620982	Finland	1302	EU
Havířov	Czech Republic	49.777777777778	18.422777777778	73274	Collegno	45.083333333333	7.5833333333333	49782	Italy	967	EU
Karlovy Vary	Czech Republic	50.230555555556	12.8725	49046	Varberg Municipality	57.1	12.25		Sweden	765	EU
Kopřivnice	Czech Republic	49.599461028116	18.144833283338	22237	Castiglione del Lago	43.133333333333	12.05	15574	Italy	857	EU
Příbram	Czech Republic	49.68996461067	14.010474512485	32897	Ledro	45.883333333333	10.733333333333	5418	Italy	489	EU
Sušice	Czech Republic	49.231161465796	13.520207848015	11127	Kőszeg	47.381666666667	16.551944444444	11702	Hungary	304	EU
Dolní Benešov	Czech Republic	49.921002273849	18.108402450994	4046	Santa Maria del Cedro	39.75	15.833333333333		Italy	1145	EU
Znojmo	Czech Republic	48.855540667876	16.048796054219	33823	Pontassieve	43.774444444444	11.429166666667	20646	Italy	667	EU
Tábor	Czech Republic	49.414485338494	14.657835974031	34482	Formigine	44.573888888889	10.847777777778		Italy	611	EU
Olomouc	Czech Republic	49.596111111111	17.260277777778	100378	Florence	43.771388888889	11.254166666667	382808	Italy	793	EU
Buštěhrad	Czech Republic	50.156020273004	14.189049604516	3329	Ledro	45.883333333333	10.733333333333	5418	Italy	540	EU
Lanškroun	Czech Republic	49.912192261266	16.611954510979	9994	Castiglione in Teverina	42.648888888889	12.204166666667		Italy	875	EU
Stříbro	Czech Republic	49.753048391098	13.004146255782	7705	Fano	43.843530555556	13.019755555556	60848	Italy	657	EU
Prachatice	Czech Republic	49.013013368826	13.997533003713	10943	Impruneta	43.685425	11.254394444444	14594	Italy	629	EU
Jablonec nad Nisou	Czech Republic	50.727777777778	15.17	45702	Ronse	50.75	3.6		Belgium	813	EU
Vsetín	Czech Republic	49.338702987886	17.996209032744	26190	Velletri	41.666666666667	12.783333333333	53249	Italy	944	EU
Meziboří	Czech Republic	50.621246387357	13.598802095006	4735	Sogliano al Rubicone	44	12.3		Italy	743	EU
Mladá Boleslav	Czech Republic	50.4125	14.906388888889	44056	Vantaa	60.3	25.033333333333	214605	Finland	1269	EU
Olomouc	Czech Republic	49.596111111111	17.260277777778	100378	Pécs	46.083333333333	18.216666666667	145985	Hungary	397	EU
Prague	Czech Republic	50.088611111111	14.421388888889	1280508	Brussels	50.8467	4.3547	1197732	Belgium	717	EU
Rousínov	Czech Republic	49.201302411488	16.882160941908	5663	Dervio	46.076388888889	9.3066666666667	2669	Italy	665	EU
Sušice	Czech Republic	49.231161465796	13.520207848015	11127	Karkkila	60.534722222222	24.209722222222	8969	Finland	1427	EU
Ostrava	Czech Republic	49.835555555556	18.2925	291634	Miskolc	48.105555555556	20.783333333333	159554	Hungary	265	EU
Rousínov	Czech Republic	49.201302411488	16.882160941908	5663	Halásztelek	47.360833333333	18.987777777778	9506	Hungary	257	EU
Prague	Czech Republic	50.088611111111	14.421388888889	1280508	Ferrara	44.835297	11.619865	132445	Italy	621	EU
Hradec Králové	Czech Republic	50.209166666667	15.831944444444	92929	Alessandria	44.913330555556	8.62	93861	Italy	799	EU
Česká Třebová	Czech Republic	49.90191270808	16.447334999548	15608	Agrate Brianza	45.578333333333	9.3522222222222	15377	Italy	715	EU
Žamberk	Czech Republic	50.086040466117	16.467445454592	6059	Veszprém	47.1	17.916666666667	60761	Hungary	349	EU
Tábor	Czech Republic	49.414485338494	14.657835974031	34482	Sint-Niklaas	51.164444444444	4.1391666666667		Belgium	771	EU
Olomouc	Czech Republic	49.596111111111	17.260277777778	100378	Tampere	61.498055555556	23.760833333333	225118	Finland	1383	EU
Čelákovice	Czech Republic	50.160451211747	14.750119929994	12114	Trescore Balneario	45.7	9.85		Italy	616	EU
Dolní Dobrouč	Czech Republic	49.992759920358	16.497718506729	2593	Rovereto	45.883333333333	11.034166666667	39289	Italy	612	EU
Karlovy Vary	Czech Republic	50.230555555556	12.8725	49046	Cassino	41.491666666667	13.833333333333		Italy	974	EU
Sušice	Czech Republic	49.231161465796	13.520207848015	11127	Altea	38.6	-0.048888888888889	21739	Spain	1601	EU
Karlštejn	Czech Republic	49.937429157361	14.186111701176	828	Montecarlo, Tuscany	43.8504	10.6686		Italy	727	EU
České Budějovice	Czech Republic	48.974722222222	14.474722222222	93470	Linz	48.3	14.283333333333	198181	Austria	76	EU
Český Těšín	Czech Republic	49.746110801139	18.62617038595	24650	Cieszyn	49.75	18.633333333333	36119	Poland	1	EU
Hlučín	Czech Republic	49.897939786775	18.19200490075	13970	Namysłów	51.072777777778	17.706944444444		Poland	135	EU
Králíky	Czech Republic	50.083862294469	16.760606276532	4289	Międzylesie	50.149444444444	16.666388888889		Poland	10	EU
Domažlice	Czech Republic	49.440605680467	12.929798039263	11177	Furth bei Göttweig	48.366666666667	15.6	2993	Austria	229	EU
Třebíč	Czech Republic	49.214967400263	15.881675935311	36330	Lilienfeld	48.016666666667	15.6	2917	Austria	135	EU
Vysoké Mýto	Czech Republic	49.953240035812	16.161752006464	12390	Pyrzyce	53.133333333333	14.883333333333		Poland	364	EU
Vsetín	Czech Republic	49.338702987886	17.996209032744	26190	Mödling	48.085555555556	16.283055555556	20739	Austria	188	EU
Rýmařov	Czech Republic	49.931838496043	17.271821662136	8345	Gmina Ozimek	50.673055555556	18.213055555556		Poland	106	EU
Trutnov	Czech Republic	50.561045737535	15.912798547953	30680	Gmina Kępno	51.283333333333	17.983333333333		Poland	166	EU
Trutnov	Czech Republic	50.561045737535	15.912798547953	30680	Gmina Strzelin	50.783333333333	17.066666666667		Poland	85	EU
Krnov	Czech Republic	50.089666916291	17.703908920138	23762	Mińsk Mazowiecki	52.183333333333	21.566666666667		Poland	356	EU
Nepomuk	Czech Republic	49.486259587175	13.582292906584	3716	Wisła	49.666666666667	18.866666666667		Poland	381	EU
Blansko	Czech Republic	49.363160582771	16.643174766744	20639	Legnica	51.216666666667	16.166666666667	101133	Poland	209	EU
Bruntál	Czech Republic	49.988449251745	17.464759014801	16583	Plungė	55.916666666667	21.85		Lithuania	721	EU
Bystřice nad Pernštejnem	Czech Republic	49.522980589139	16.261501207469	8202	Boguchwała	49.983333333333	21.933333333333		Poland	411	EU
Krnov	Czech Republic	50.089666916291	17.703908920138	23762	Prudnik	50.322777777778	17.576666666667		Poland	27	EU
Krnov	Czech Republic	50.089666916291	17.703908920138	23762	Telšiai	55.986111111111	22.252777777778		Lithuania	722	EU
Nepomuk	Czech Republic	49.486259587175	13.582292906584	3716	Anykščiai	55.534444444444	25.107222222222		Lithuania	1028	EU
Znojmo	Czech Republic	48.855540667876	16.048796054219	33823	Strzegom	51	16.333333333333	16650	Poland	239	EU
Mělník	Czech Republic	50.35057067972	14.474193495734	19295	Przeworsk	50.066666666667	22.5	15713	Poland	572	EU
Nový Jičín	Czech Republic	49.594368444158	18.010308756103	23550	Świętochłowice	50.316666666667	18.916666666667		Poland	103	EU
Červený Kostelec	Czech Republic	50.476298276375	16.092983802099	8355	Ząbkowice Śląskie	50.583333333333	16.816666666667		Poland	53	EU
Dolní Benešov	Czech Republic	49.921002273849	18.108402450994	4046	Gmina Wilamowice	49.916388888889	19.151944444444		Poland	75	EU
Litovel	Czech Republic	49.701225181872	17.076190647983	9901	Wieliczka	49.989444444444	20.066111111111	21878	Poland	217	EU
Prachatice	Czech Republic	49.013013368826	13.997533003713	10943	Mauthausen	48.241944444444	14.516944444444	4849	Austria	94	EU
Opava	Czech Republic	49.938055555556	17.904444444444	57387	Racibórz	50.083333333333	18.233333333333		Poland	29	EU
Brno	Czech Republic	49.195277777778	16.608333333333	377973	Vienna	48.20833	16.373064	1840573	Austria	111	EU
Brno	Czech Republic	49.195277777778	16.608333333333	377973	Kaunas	54.9	23.933333333333	297669	Lithuania	807	EU
Vítkov	Czech Republic	49.774449841863	17.749454126304	5787	Kalety	50.566666666667	18.9		Poland	120	EU
Jeseník	Czech Republic	50.22937984562	17.204714793832	11396	Nysa	50.471388888889	17.333888888889	46841	Poland	28	EU
Blatno	Czech Republic	50.511790660261	13.358154737074	539	Debrzno	53.533333333333	17.233333333333		Poland	428	EU
Sušice	Czech Republic	49.231161465796	13.520207848015	11127	Chojna	52.966666666667	14.416666666667		Poland	420	EU
Šternberk	Czech Republic	49.73045283333	17.298931346408	13476	Kobiór	50.060278	18.939444		Poland	123	EU
Karviná	Czech Republic	49.854166666667	18.542777777778	54413	Jastrzębie-Zdrój	49.95	18.583333333333		Poland	11	EU
Trutnov	Czech Republic	50.561045737535	15.912798547953	30680	Wejherowo	54.6	18.25		Poland	476	EU
Kyjov	Czech Republic	49.010193088478	17.122531686075	11368	Hollabrunn	48.566666666667	16.083333333333	11740	Austria	91	EU
Chrudim	Czech Republic	49.951136279202	15.795635790875	23102	Oleśnica	51.2	17.383333333333		Poland	178	EU
Ústí nad Orlicí	Czech Republic	49.973904297163	16.393670305445	14164	Bystrzyca Kłodzka	50.3	16.65		Poland	41	EU
Kravaře	Czech Republic	49.932024489233	18.004772215608	6699	Lubliniec	50.683333333333	18.683333333333		Poland	96	EU
Trutnov	Czech Republic	50.561045737535	15.912798547953	30680	Świdnica	50.846111111111	16.491388888889		Poland	52	EU
Zlaté Hory	Czech Republic	50.263803148531	17.396090652009	3899	Kętrzyn	54.083333333333	21.383333333333	27827	Poland	504	EU
Krnov	Czech Republic	50.089666916291	17.703908920138	23762	Telšiai	55.98333333	22.25		Lithuania	722	EU
Havířov	Czech Republic	49.777777777778	18.422777777778	73274	Jastrzębie-Zdrój	49.95	18.583333333333		Poland	22	EU
Karviná	Czech Republic	49.854166666667	18.542777777778	54413	Wodzisław Śląski	50	18.45		Poland	18	EU
Roudnice nad Labem	Czech Republic	50.425361080625	14.261840817268	12949	Amstetten	48.116666666667	14.866666666667	23550	Austria	260	EU
Luhačovice	Czech Republic	49.0998226346	17.757479338017	5093	Ustroń	49.716666666667	18.816666666667		Poland	103	EU
Karviná	Czech Republic	49.854166666667	18.542777777778	54413	Jaworzno	50.2	19.275	94305	Poland	65	EU
Hluboká nad Vltavou	Czech Republic	49.052328810727	14.434283204502	5253	Grein	48.228055555556	14.850555555556	2992	Austria	97	EU
Sušice	Czech Republic	49.231161465796	13.520207848015	11127	Prienai	54.633333333333	23.941666666667		Lithuania	932	EU
Hradec Králové	Czech Republic	50.209166666667	15.831944444444	92929	Wałbrzych	50.766666666667	16.283333333333	116069	Poland	70	EU
Hlučín	Czech Republic	49.897939786775	18.19200490075	13970	Gmina Namysłów	51.072777777778	17.706944444444		Poland	135	EU
Krnov	Czech Republic	50.089666916291	17.703908920138	23762	Głubczyce	50.2	17.833333333333		Poland	15	EU
Zlaté Hory	Czech Republic	50.263803148531	17.396090652009	3899	Głuchołazy	50.313055555556	17.374166666667		Poland	6	EU
Hradec Králové	Czech Republic	50.209166666667	15.831944444444	92929	Wrocław	51.10773	17.03533	634404	Poland	131	EU
Ivančice	Czech Republic	49.101477851144	16.377529198529	9678	Aleksandrów Kujawski	52.866666666667	18.7		Poland	449	EU
Vrchlabí	Czech Republic	50.627013945049	15.609473689336	12502	Kowary	50.791666666667	15.833333333333		Poland	24	EU
Lanškroun	Czech Republic	49.912192261266	16.611954510979	9994	Dzierżoniów	50.716666666667	16.55		Poland	90	EU
Šumperk	Czech Republic	49.965299915762	16.9706654352	26305	Nysa	50.471388888889	17.333888888889	46841	Poland	62	EU
Police nad Metují	Czech Republic	50.536901799794	16.233596891027	4123	Świdnica	50.846111111111	16.491388888889		Poland	39	EU
Děčín	Czech Republic	50.773611111111	14.196111111111	49521	Jonava	55.072222222222	24.280555555556		Lithuania	827	EU
Litomyšl	Czech Republic	49.872064383156	16.310576465877	10097	Łańcut	50.066666666667	22.233333333333		Poland	424	EU
Trutnov	Czech Republic	50.561045737535	15.912798547953	30680	Kamienna Góra	50.816666666667	16.05		Poland	30	EU
Prague	Czech Republic	50.088611111111	14.421388888889	1280508	Vilnius	54.683333333333	25.283333333333	532762	Lithuania	895	EU
Beroun	Czech Republic	49.963908175611	14.072061165906	19307	Brzeg	50.866666666667	17.483333333333	36541	Poland	262	EU
Havířov	Czech Republic	49.777777777778	18.422777777778	73274	Mažeikiai	56.311111111111	22.336111111111	40172	Lithuania	772	EU
Sušice	Czech Republic	49.231161465796	13.520207848015	11127	Judenburg	47.1725	14.660277777778	10195	Austria	244	EU
Znojmo	Czech Republic	48.855540667876	16.048796054219	33823	Retz	48.756111111111	15.952222222222	4275	Austria	13	EU
Krnov	Czech Republic	50.089666916291	17.703908920138	23762	Gmina Prudnik	50.322777777778	17.576666666667		Poland	27	EU
Frýdek-Místek	Czech Republic	49.688055555556	18.353611111111	56719	Mysłowice	50.233333333333	19.133333333333		Poland	82	EU
Slavkov u Brna	Czech Republic	49.153275386094	16.876504369244	6564	Sławków	50.298333333333	19.388333333333		Poland	221	EU
Jeseník	Czech Republic	50.22937984562	17.204714793832	11396	Głuchołazy	50.313055555556	17.374166666667		Poland	15	EU
Terezín	Czech Republic	50.51107886619	14.150642743433	2947	Dębno	52.733333333333	14.7		Poland	250	EU
Brno	Czech Republic	49.195277777778	16.608333333333	377973	St. Pölten	48.2	15.616666666667	53445	Austria	132	EU
Karviná	Czech Republic	49.854166666667	18.542777777778	54413	Rybnik	50.083333333333	18.5		Poland	26	EU
Rakovník	Czech Republic	50.103792787995	13.733472751214	15975	Kościan	52.083333333333	16.65		Poland	300	EU
Jablunkov	Czech Republic	49.576691347506	18.764611504976	5624	Siemianowice Śląskie	50.275833333333	18.985833333333		Poland	79	EU
Město Albrechtice	Czech Republic	50.162940734203	17.574874111245	3515	Głubczyce	50.2	17.833333333333		Poland	19	EU
Nymburk	Czech Republic	50.186115487846	15.041747256066	14951	Żarów	50.933333333333	16.483333333333		Poland	131	EU
Tábor	Czech Republic	49.414485338494	14.657835974031	34482	Wels	48.15	14.016666666667	60399	Austria	148	EU
Opava	Czech Republic	49.938055555556	17.904444444444	57387	Żywiec	49.689166666667	19.205833333333		Poland	97	EU
Mikulovice	Czech Republic	50.298544040003	17.321625514574	2619	Głuchołazy	50.313055555556	17.374166666667		Poland	4	EU
Kroměříž	Czech Republic	49.297859972783	17.393134863736	29002	Krems an der Donau	48.416666666667	15.616666666667	24344	Austria	163	EU
Kroměříž	Czech Republic	49.297859972783	17.393134863736	29002	Piekary Śląskie	50.383333333333	18.95		Poland	164	EU
Bohumín	Czech Republic	49.90408983288	18.357595239984	20980	Prudnik	50.322777777778	17.576666666667		Poland	73	EU
Orlová	Czech Republic	49.845247990058	18.43015544552	29231	Rydułtowy	50.0578	18.4173		Poland	24	EU
Hodonín	Czech Republic	48.848950584361	17.132439069118	24728	Zistersdorf	48.516666666667	16.75	5393	Austria	46	EU
Kaplice	Czech Republic	48.738564836975	14.496272135395	7108	Freistadt	48.511666666667	14.506111111111	7703	Austria	25	EU
Rusín	Czech Republic	50.209785013186	17.734286678088	144	Głubczyce	50.2	17.833333333333		Poland	7	EU
Česká Třebová	Czech Republic	49.90191270808	16.447334999548	15608	Oława	50.933333333333	17.3		Poland	130	EU
Bruntál	Czech Republic	49.988449251745	17.464759014801	16583	Opole	50.666666666667	17.933333333333	125992	Poland	82	EU
Opava	Czech Republic	49.938055555556	17.904444444444	57387	Katowice	50.25	19	303314	Poland	85	EU
Studénka	Czech Republic	49.723408972599	18.078565781992	9691	Dąbrowa Górnicza	50.323888888889	19.194722222222	122712	Poland	104	EU
Albrechtice nad Orlicí	Czech Republic	50.139824352898	16.064437174048	980	Wörgl	47.483055555556	12.066388888889	13048	Austria	416	EU
Brno	Czech Republic	49.195277777778	16.608333333333	377973	Poznań	52.4	16.916666666667	544612	Poland	357	EU
Vyškov	Czech Republic	49.277487239217	16.998993221633	21120	Jarosław	50.018611111111	22.679722222222	38796	Poland	417	EU
Vrbno pod Pradědem	Czech Republic	50.120957199296	17.383221772378	5172	Gmina Głogówek	50.343888888889	17.867222222222		Poland	42	EU
Ostrava	Czech Republic	49.835555555556	18.2925	291634	Katowice	50.25	19	303314	Poland	68	EU
Blansko	Czech Republic	49.363160582771	16.643174766744	20639	Mürzzuschlag	47.6075	15.673055555556	8681	Austria	208	EU
Jablunkov	Czech Republic	49.576691347506	18.764611504976	5624	Gogolin	50.488055555556	18.023888888889		Poland	114	EU
Bzenec	Czech Republic	48.97337624906	17.266852936959	4293	Egeln	51.95	11.433333333333	4119	Germany	529	EU
Sedlčany	Czech Republic	49.660649523688	14.426685295646	7227	Taverny	49.025833333333	2.2266666666667	25875	France	886	EU
Mnichovo Hradiště	Czech Republic	50.527266026167	14.971430407266	8588	Erzhausen	49.953333333333	8.6296527777778		Germany	455	EU
Brno	Czech Republic	49.195277777778	16.608333333333	377973	Leeds	53.799722222222	-1.5491666666667	766399	United Kingdom	1352	EU
Tábor	Czech Republic	49.414485338494	14.657835974031	34482	Dole	47.092222222222	5.4897222222222	23312	France	726	EU
Brno	Czech Republic	49.195277777778	16.608333333333	377973	Rennes	48.114166666667	-1.6808333333333	211373	France	1345	EU
Přimda	Czech Republic	49.674995751768	12.67370999759	1570	Pfreimd	49.5	12.183333333333	5126	Germany	40	EU
Říčany	Czech Republic	49.991746433504	14.654334421235	15236	Whitstable	51.360694444444	1.0256944444444	30195	United Kingdom	971	EU
Louny	Czech Republic	50.357078457688	13.796762432686	18501	Veneux-les-Sablons	48.377777777778	2.7927777777778	4813	France	826	EU
České Budějovice	Czech Republic	48.974722222222	14.474722222222	93470	Lorient	47.745833333333	-3.3663888888889	57961	France	1322	EU
Jílové u Prahy	Czech Republic	49.895520876972	14.493387704233	4675	Holzgerlingen	48.639166666667	9.0108333333333		Germany	421	EU
Mladá Boleslav	Czech Republic	50.4125	14.906388888889	44056	Dieburg	49.898472222222	8.8384722222222	15168	Germany	436	EU
Prachatice	Czech Republic	49.013013368826	13.997533003713	10943	Waldkirchen	48.730555555556	13.601111111111	9448	Germany	43	EU
Stráž	Czech Republic	49.66889856605	12.775506552149	1121	Osterhofen	48.7	13.016666666667	11387	Germany	109	EU
Mariánské Lázně	Czech Republic	49.964703891769	12.701249703911	13042	Marcoussis	48.641666666667	2.2297222222222	8111	France	773	EU
Rokycany	Czech Republic	49.742793661264	13.594638741285	14014	Greiz	50.654722222222	12.199722222222	21042	Germany	142	EU
Ivančice	Czech Republic	49.101477851144	16.377529198529	9678	Soyaux	45.640277777778	0.19777777777778	9366	France	1275	EU
Bílina	Czech Republic	50.548631074934	13.775445246997	17205	Alès	44.127222222222	4.0808333333333	40711	France	1020	EU
Bystřice pod Hostýnem	Czech Republic	49.399238981974	17.674035465156	8266	Salzkotten	51.670833333333	8.6047222222222		Germany	688	EU
Plzeň	Czech Republic	49.741388888889	13.3825	170548	Limoges	45.834444444444	1.2616666666667	135098	France	1003	EU
Kralupy nad Vltavou	Czech Republic	50.241148972524	14.311574668457	18079	Hennigsdorf	52.637777777778	13.203611111111	26010	Germany	277	EU
Žďár nad Sázavou	Czech Republic	49.562675487861	15.939278339801	21160	Cairanne	44.233055555556	4.9336111111111	1029	France	1023	EU
Kyjov	Czech Republic	49.010193088478	17.122531686075	11368	Yvetot	49.616944444444	0.75305555555556	11849	France	1186	EU
Jablonné nad Orlicí	Czech Republic	50.029661300928	16.600654937418	3136	Seehausen (Altmark)	52.866666666667	11.75	5033	Germany	461	EU
Nový Jičín	Czech Republic	49.594368444158	18.010308756103	23550	Vénissieux	45.696944444444	4.8858333333333	61636	France	1073	EU
Nepomuk	Czech Republic	49.486259587175	13.582292906584	3716	Kemnath	49.866666666667	11.883333333333	5317	Germany	129	EU
