origincityLabel	origincountry	originlat	originlong	originpopulation	sistercityLabel	destinationlat	destinationlong	destinationpopulation	destination_countryLabel	dist	eu
Spittal an der Drau	Austria	46.791666666667	13.495833333333	15505	Pordenone	45.9626	12.6563	51156	Italy	112	EU
Melk	Austria	48.226944444444	15.343888888889	5308	Ruda Śląska	50.25	18.85		Poland	340	EU
Millstatt	Austria	46.804166666667	13.580555555556	3394	San Daniele del Friuli	46.15	13.016666666667		Italy	85	EU
Vienna	Austria	48.20833	16.373064	1840573	Warsaw	52.216666666667	21.033333333333	1748916	Poland	555	EU
Steyr	Austria	48.05	14.416666666667	38344	Eisenerz	47.55	14.883333333333	4291	Austria	66	EU
Laakirchen	Austria	47.982777777778	13.824166666667	9807	Gemona del Friuli	46.27405	13.12237		Italy	197	EU
Kufstein	Austria	47.583333333333	12.166666666667	18727	Langenlois	48.466666666667	15.683333333333	7660	Austria	279	EU
Enns	Austria	48.216666666667	14.475	11523	Zeltweg	47.190555555556	14.751111111111	7407	Austria	116	EU
Albeck	Austria	46.816666666667	14.1	1027	Fiume Veneto	45.933333333333	12.733333333333		Italy	144	EU
Zistersdorf	Austria	48.516666666667	16.75	5393	Zwettl	48.603333333333	15.168888888889	11007	Austria	117	EU
Linz	Austria	48.3	14.283333333333	198181	Modena	44.64582	10.92572	184960	Italy	481	EU
Zwettl	Austria	48.603333333333	15.168888888889	11007	Zistersdorf	48.516666666667	16.75	5393	Austria	117	EU
Mauthausen	Austria	48.241944444444	14.516944444444	4849	Cogollo del Cengio	45.7856	11.4269		Italy	360	EU
Maria Wörth	Austria	46.616388888889	14.161388888889	1545	Codroipo	45.961425	12.977386111111		Italy	117	EU
Sankt Veit an der Glan	Austria	46.766666666667	14.360277777778	12526	San Vito al Tagliamento	45.915277777778	12.855555555556		Italy	149	EU
Velden am Wörther See	Austria	46.6125	14.041944444444	8952	Gemona del Friuli	46.283333333333	13.133333333333		Italy	80	EU
Linz	Austria	48.3	14.283333333333	198181	Linköping Municipality	58.4	15.616666666667	150446	Sweden	1126	EU
St. Johann in Tirol	Austria	47.5225	12.425555555556	9226	Rovaniemi	66.501388888889	25.734722222222	61763	Finland	2248	EU
Mödling	Austria	48.085555555556	16.283055555556	20739	Zottegem	50.866666666667	3.8166666666667		Belgium	951	EU
Sankt Veit an der Glan	Austria	46.766666666667	14.360277777778	12526	Sundbyberg Municipality	59.363333333333	17.965555555556	43192	Sweden	1421	EU
Innsbruck	Austria	47.266666666667	11.383333333333	130894	Aalborg	57.05	9.9166666666667	112194	Denmark	1092	EU
Andau	Austria	47.776388888889	17.03	2349	Kapuvár	47.6	17.033055555556	10393	Hungary	20	EU
Gaflenz	Austria	47.896944444444	14.725555555556	1924	Clemency	49.595833333333	5.875		Luxembourg	675	EU
Stockerau	Austria	48.385833333333	16.210833333333	16447	Mosonmagyaróvár	47.866666666667	17.266666666667	32752	Hungary	97	EU
Bruck an der Leitha	Austria	48.0255	16.778972222222	7887	Priverno	41.466666666667	13.183333333333		Italy	782	EU
Kirchbach	Austria	46.641111111111	13.183333333333	2662	Gárdony	47.197311111111	18.609061111111	10206	Hungary	417	EU
Wiener Neustadt	Austria	47.816666666667	16.25	43833	Desenzano del Garda	45.468888888889	10.535		Italy	508	EU
Bad Ischl	Austria	47.720277777778	13.633333333333	13901	Porto San Giorgio	43.18485	13.795488888889		Italy	504	EU
Oberdrauburg	Austria	46.743055555556	12.970277777778	1217	Signa	43.783333333333	11.1	19376	Italy	359	EU
Sankt Florian	Austria	48.208888888889	14.379444444444	6077	Tolmezzo	46.4	13.016666666667		Italy	226	EU
Schwaz	Austria	47.35	11.7	13444	Tramin an der Weinstraße	46.34151	11.24228	3348	Italy	117	EU
Judenburg	Austria	47.1725	14.660277777778	10195	Bellagio	45.9875	9.2619444444444		Italy	433	EU
Mitterdorf an der Raab	Austria	47.171111111111	15.616388888889	2073	Revine Lago	45.9913	12.2287		Italy	290	EU
Mitterdorf an der Raab	Austria	47.171111111111	15.616388888889	2073	Revine Lago	45.9913	12.2287		Italy	292	EU
Semriach	Austria	47.2175	15.403333333333	3334	Bóly	45.967222222222	18.518055555556	3887	Hungary	276	EU
Judenburg	Austria	47.1725	14.660277777778	10195	Oxelösund	58.666666666667	17.116666666667	15085	Sweden	1288	EU
Feldbach	Austria	46.955	15.888333333333	13313	Siklós	45.851944444444	18.298611111111	9248	Hungary	222	EU
Salzburg	Austria	47.8	13.033333333333	150887	Merano	46.668888888889	11.163888888889	39462	Italy	189	EU
Schwaz	Austria	47.35	11.7	13444	Sant Feliu de Guíxols	41.780556	3.030556	21760	Spain	924	EU
Vienna	Austria	48.20833	16.373064	1840573	Budapest	47.498333333333	19.040833333333	1757618	Hungary	214	EU
Hausmannstätten	Austria	46.990833333333	15.508611111111	3130	Pécsvárad	46.158055555556	18.421944444444	4026	Hungary	241	EU
Mariazell	Austria	47.773055555556	15.316388888889	3910	Esztergom	47.785555555556	18.740277777778	28102	Hungary	256	EU
Mödling	Austria	48.085555555556	16.283055555556	20739	Kőszeg	47.381666666667	16.551944444444	11702	Hungary	81	EU
Eberschwang	Austria	48.156944444444	13.560277777778	3387	Kisújszállás	47.216666666667	20.766666666667	11249	Hungary	549	EU
Sankt Nikolai im Sausal	Austria	46.821111111111	15.449166666667	2204	Loro Piceno	43.166261111111	13.4161		Italy	437	EU
Bad Ischl	Austria	47.720277777778	13.633333333333	13901	Gödöllő	47.6	19.366666666667	32720	Hungary	429	EU
Gmunden	Austria	47.918055555556	13.799444444444	13199	Faenza	44.283333333333	11.883333333333	58542	Italy	430	EU
Linz	Austria	48.3	14.283333333333	198181	Norrköping	58.6	16.2	91034	Sweden	1152	EU
Friesach	Austria	46.9525	14.409722222222	5010	Cormons	45.95	13.466666666667		Italy	133	EU
Gnadenwald	Austria	47.316666666667	11.55	787	Rodeneck	46.8	11.7		Italy	60	EU
Trofaiach	Austria	47.426111111111	15.006666666667	11227	Clonmel	52.3539	-7.7116		Ireland	1709	EU
Graz	Austria	47.066666666667	15.433333333333	282479	Pécs	46.083333333333	18.216666666667	145985	Hungary	239	EU
Klagenfurt	Austria	46.616666666667	14.3	99125	Tarragona	41.115555555556	1.2494444444444	131094	Spain	1210	EU
Scheffau am Wilden Kaiser	Austria	47.516666666667	12.25	1371	Wommelgem	51.2036	4.5219		Belgium	693	EU
Mödling	Austria	48.085555555556	16.283055555556	20739	Esch-sur-Alzette	49.496944444444	5.9805555555556	33939	Luxembourg	770	EU
Feistritz bei Knittelfeld	Austria	47.268055555556	14.8925		Grado, Friuli-Venezia Giulia	45.683333	13.4		Italy	210	EU
Oberaich	Austria	47.4	15.216666666667		Farra d'Isonzo	45.9	13.516666666667		Italy	211	EU
Klagenfurt	Austria	46.616666666667	14.3	99125	Zalaegerszeg	46.839166666667	16.851111111111	58959	Hungary	196	EU
Voitsberg	Austria	47.048333333333	15.150277777778	9473	Kadarkút	46.231561111111	17.619388888889	2435	Hungary	209	EU
Grafenwörth	Austria	48.406666666667	15.778611111111	3121	Serravalle Pistoiese	43.9	10.833333333333		Italy	629	EU
Raaba	Austria	47.027777777778	15.496666666667		Sásd	46.254444444444	18.105833333333	3094	Hungary	217	EU
Eisenstadt	Austria	47.845555555556	16.518888888889	14241	Sopron	47.684722222222	16.583055555556	61780	Hungary	19	EU
Mariazell	Austria	47.773055555556	15.316388888889	3910	Loreto	43.4403	13.607430555556	12814	Italy	500	EU
Neumarkt in Steiermark	Austria	47.070833333333	14.422777777778		Monfalcone	45.8	13.533333333333		Italy	157	EU
Laxenburg	Austria	48.066666666667	16.35	2859	Gödöllő	47.6	19.366666666667	32720	Hungary	231	EU
Krems an der Donau	Austria	48.416666666667	15.616666666667	24344	Ribe	55.327222	8.763056	8182	Denmark	900	EU
Mayrhofen	Austria	47.166666666667	11.866666666667	3788	Mondorf-les-Bains	49.506944444444	6.2805555555556		Luxembourg	488	EU
Amstetten	Austria	48.116666666667	14.866666666667	23550	Pergine Valsugana	46.066666666667	11.233333333333		Italy	357	EU
Schenkenfelden	Austria	48.500278	14.362778	1588	Gyula	46.65	21.282777777778	30658	Hungary	558	EU
Kals am Großglockner	Austria	47.003611111111	12.644722222222	1166	Marling, South Tyrol	46.65262	11.14546		Italy	121	EU
Linz	Austria	48.3	14.283333333333	198181	Tampere	61.498055555556	23.760833333333	225118	Finland	1584	EU
Wolfsberg	Austria	46.841944444444	14.840833333333	25051	Várpalota	47.197222222222	18.139444444444	19918	Hungary	253	EU
Gleisdorf	Austria	47.103888888889	15.708333333333	10452	Nagykanizsa	46.455833333333	16.9975	48241	Hungary	122	EU
Krumpendorf	Austria	46.625555555556	14.211388888889	3509	Gyula	46.65	21.282777777778	30658	Hungary	540	EU
Judenburg	Austria	47.1725	14.660277777778	10195	Holstebro	56.366666666667	8.6166666666667	35392	Denmark	1103	EU
Judenburg	Austria	47.1725	14.660277777778	10195	Massa e Cozzile	43.916666666667	10.75		Italy	473	EU
Lassee	Austria	48.225555555556	16.823055555556	2712	Bucine	43.4775	11.615833333333		Italy	664	EU
Klagenfurt	Austria	46.616666666667	14.3	99125	Gladsaxe Municipality	55.733333333333	12.483333333333	67914	Denmark	1021	EU
Mitterdorf an der Raab	Austria	47.171111111111	15.616388888889	2073	Revine Lago	45.98435	12.20166		Italy	290	EU
Mitterdorf an der Raab	Austria	47.171111111111	15.616388888889	2073	Revine Lago	45.98435	12.20166		Italy	292	EU
Linz	Austria	48.3	14.283333333333	198181	Dunaújváros	46.983333333333	18.916666666667	46052	Hungary	377	EU
Gnas	Austria	46.874869444444	15.826311111111	6056	Sellye	45.871944444444	17.845555555556	2614	Hungary	191	EU
Linz	Austria	48.3	14.283333333333	198181	Norrköping Municipality	58.591944444444	16.185555555556	134527	Sweden	1151	EU
Schwaz	Austria	47.35	11.7	13444	Tramin an der Weinstraße	46.35	11.25	3348	Italy	117	EU
Kuchl	Austria	47.627777777778	13.147222222222	7118	San Giovanni al Natisone	45.983333333333	13.4		Italy	184	EU
Judenburg	Austria	47.1725	14.660277777778	10195	Niederanven	49.651388888889	6.2555555555556	5737	Luxembourg	678	EU
Obervellach	Austria	46.931944444444	13.202222222222	2285	Budapest XV. District	47.5589	19.1193	80327	Hungary	452	EU
Axams	Austria	47.216666666667	11.3	5499	Naturns	46.650219444444	11.008408333333	5711	Italy	67	EU
Bad Radkersburg	Austria	46.689722222222	15.988611111111	3115	Lenti	46.623611111111	16.545833333333	7828	Hungary	43	EU
Kennelbach	Austria	47.483055555556	9.7666666666667	1900	Scurelle	46.066666666667	11.516666666667		Italy	206	EU
Arnoldstein	Austria	46.550555555556	13.703888888889	7027	Tarcento	46.216666666667	13.216666666667		Italy	53	EU
Obervellach	Austria	46.931944444444	13.202222222222	2285	Dilbeek	50.833333333333	4.25		Belgium	784	EU
Mautern in Steiermark	Austria	47.4	14.833333333333	1791	Tipperary	52.474416	-8.161983		Ireland	1731	EU
Judenburg	Austria	47.1725	14.660277777778	10195	Kőszeg	47.381666666667	16.551944444444	11702	Hungary	145	EU
Wagna	Austria	46.768055555556	15.558333333333	5538	Ronchi dei Legionari	45.833333333333	13.5		Italy	189	EU
Sankt Anton am Arlberg	Austria	47.116666666667	10.266666666667	2417	Schlanders	46.62831	10.76809		Italy	66	EU
Kufstein	Austria	47.583333333333	12.166666666667	18727	Rovereto	45.883333333333	11.034166666667	39289	Italy	208	EU
Oberaich	Austria	47.4	15.216666666667		Zalalövő	46.846388888889	16.585277777778	3027	Hungary	120	EU
Bischofshofen	Austria	47.417222222222	13.219444444444	10483	Adeje	28.116666666667	-16.716666666667	47316	Spain	3359	EU
Judenburg	Austria	47.1725	14.660277777778	10195	Bundoran	54.4754	-8.2838		Ireland	1793	EU
Weißbach bei Lofer	Austria	47.516666666667	12.75	441	Caderzone	46.133333333333	10.75		Italy	216	EU
Judenburg	Austria	47.1725	14.660277777778	10195	Houffalize	50.13202	5.78936		Belgium	729	EU
Judenburg	Austria	47.1725	14.660277777778	10195	Karkkila	60.534722222222	24.209722222222	8969	Finland	1609	EU
Mittersill	Austria	47.266666666667	12.466666666667	5421	Tricesimo	46.15	13.216666666667		Italy	137	EU
Oberdrauburg	Austria	46.743055555556	12.970277777778	1217	Signa	43.7942	11.1036	19376	Italy	359	EU
Bad Hall	Austria	48.034444444444	14.209722222222	5043	Stia	43.803888888889	11.709444444444		Italy	509	EU
Mayrhofen	Austria	47.166666666667	11.866666666667	3788	Terracina	41.283333333333	13.25		Italy	663	EU
Gnadenwald	Austria	47.316666666667	11.55	787	Rodeneck	46.783333333333	11.683333333333		Italy	60	EU
Sankt Veit im Mühlkreis	Austria	48.471111111111	14.164722222222	1190	San Vito Romano	41.883333333333	12.983333333333		Italy	738	EU
Ybbsitz	Austria	47.948333333333	14.893888888889	3498	Stia	43.803888888889	11.709444444444		Italy	522	EU
Salzburg	Austria	47.8	13.033333333333	150887	Busseto	44.9794	10.04331		Italy	388	EU
Mödling	Austria	48.085555555556	16.283055555556	20739	Velletri	41.666666666667	12.783333333333	53249	Italy	765	EU
Sankt Anton am Arlberg	Austria	47.116666666667	10.266666666667	2417	Schlanders	46.633333333333	10.783333333333		Italy	66	EU
Dornbirn	Austria	47.416666666667	9.75	48067	Kecskemét	46.906944444444	19.693333333333	111724	Hungary	753	EU
Judenburg	Austria	47.1725	14.660277777778	10195	Altea	38.6	-0.048888888888889	21739	Spain	1527	EU
Hall in Tirol	Austria	47.283333333333	11.5	13687	Brixen	46.716666666667	11.65	21535	Italy	64	EU
Mödling	Austria	48.085555555556	16.283055555556	20739	Vsetín	49.338702987886	17.996209032744	26190	Czech Republic	188	EU
Mauthausen	Austria	48.241944444444	14.516944444444	4849	Prachatice	49.013013368826	13.997533003713	10943	Czech Republic	94	EU
Schwaz	Austria	47.35	11.7	13444	Satu Mare	47.79	22.89	102411	Romania	840	EU
Parndorf	Austria	47.966666666667	16.85	4473	Senj	44.990277777778	14.901388888889		Croatia	363	EU
Judenburg	Austria	47.1725	14.660277777778	10195	Sigulda	57.153888888889	24.854444444444	11821	Latvia	1307	EU
Hall in Tirol	Austria	47.283333333333	11.5	13687	Iserlohn	51.383333333333	7.6666666666667	93119	Germany	534	EU
Mürzzuschlag	Austria	47.6075	15.673055555556	8681	Blansko	49.363160582771	16.643174766744	20639	Czech Republic	208	EU
Bad Radkersburg	Austria	46.689722222222	15.988611111111	3115	Varaždin	46.3	16.333333333333		Croatia	51	EU
Graz	Austria	47.066666666667	15.433333333333	282479	Dubrovnik	42.640277777778	18.108333333333	42615	Croatia	535	EU
Linz	Austria	48.3	14.283333333333	198181	České Budějovice	48.974722222222	14.474722222222	93470	Czech Republic	76	EU
Vienna	Austria	48.20833	16.373064	1840573	Zagreb	45.8	15.95	790017	Croatia	270	EU
Judenburg	Austria	47.1725	14.660277777778	10195	Tryavna	42.866666666667	25.491944444444	9831	Bulgaria	975	EU
Vienna	Austria	48.20833	16.373064	1840573	Ljubljana	46.05	14.516666666667	287000	Slovenia	278	EU
Wels	Austria	48.15	14.016666666667	60399	Varna	43.207777777778	27.916944444444	348058	Bulgaria	1209	EU
Wels	Austria	48.15	14.016666666667	60399	Baia Mare	47.659722222222	23.581944444444	123738	Romania	715	EU
Mureck	Austria	46.708611111111	15.772777777778	3567	Lenauheim	45.871944444444	20.800555555556	1615	Romania	397	EU
St. Pölten	Austria	48.2	15.616666666667	53445	Brno	49.195277777778	16.608333333333	377973	Czech Republic	132	EU
Klagenfurt	Austria	46.616666666667	14.3	99125	Wiesbaden	50.082083333333	8.2413611111111	276218	Germany	590	EU
Vienna	Austria	48.20833	16.373064	1840573	Bratislava	48.144722222222	17.112777777778	625167	Slovakia	55	EU
Salzburg	Austria	47.8	13.033333333333	150887	Dresden	51.033333333333	13.733333333333	531982	Germany	363	EU
Vienna	Austria	48.20833	16.373064	1840573	Sofia	42.7	23.333333333333	1286383	Bulgaria	818	EU
Graz	Austria	47.066666666667	15.433333333333	282479	Pula	44.866666666667	13.833333333333	57053	Croatia	274	EU
Klagenfurt	Austria	46.616666666667	14.3	99125	Nova Gorica	45.966666666667	13.65	13852	Slovenia	88	EU
Velden am Wörther See	Austria	46.6125	14.041944444444	8952	Bled	46.366666666667	14.116666666667	8192	Slovenia	28	EU
Graz	Austria	47.066666666667	15.433333333333	282479	Celje	46.235833333333	15.2675		Slovenia	93	EU
Judenburg	Austria	47.1725	14.660277777778	10195	Siret	47.95	26.06	7976	Romania	859	EU
Judenburg	Austria	47.1725	14.660277777778	10195	Sušice	49.231161465796	13.520207848015	11127	Czech Republic	244	EU
Trofaiach	Austria	47.426111111111	15.006666666667	11227	Kamnik	46.225833333333	14.611944444444		Slovenia	137	EU
Vienna	Austria	48.20833	16.373064	1840573	Brno	49.195277777778	16.608333333333	377973	Czech Republic	111	EU
Retz	Austria	48.756111111111	15.952222222222	4275	Znojmo	48.855540667876	16.048796054219	33823	Czech Republic	13	EU
Judenburg	Austria	47.1725	14.660277777778	10195	Škofja Loka	46.166666666667	14.3		Slovenia	115	EU
Lilienfeld	Austria	48.016666666667	15.6	2917	Třebíč	49.214967400263	15.881675935311	36330	Czech Republic	135	EU
Graz	Austria	47.066666666667	15.433333333333	282479	Timișoara	45.759722222222	21.23	319279	Romania	467	EU
Grein	Austria	48.228055555556	14.850555555556	2992	Hluboká nad Vltavou	49.052328810727	14.434283204502	5253	Czech Republic	97	EU
Linz	Austria	48.3	14.283333333333	198181	Brașov	45.65	25.6	290743	Romania	907	EU
Vöcklabruck	Austria	48.008611111111	13.655833333333	12179	Slovenj Gradec	46.510277777778	15.080555555556		Slovenia	198	EU
Wels	Austria	48.15	14.016666666667	60399	Tábor	49.414485338494	14.657835974031	34482	Czech Republic	148	EU
Hollabrunn	Austria	48.566666666667	16.083333333333	11740	Holíč	48.811944444444	17.162777777778		Slovakia	84	EU
Freistadt	Austria	48.511666666667	14.506111111111	7703	Kaplice	48.738564836975	14.496272135395	7108	Czech Republic	25	EU
Mureck	Austria	46.708611111111	15.772777777778	3567	Lenauheim	45.865599	20.754761	5109	Romania	394	EU
Graz	Austria	47.066666666667	15.433333333333	282479	Ljubljana	46.05	14.516666666667	287000	Slovenia	133	EU
Sankt Andrä	Austria	46.766666666667	14.816666666667	10063	Saldus	56.666666666667	22.493611111111	11479	Latvia	1219	EU
Sankt Andrä	Austria	46.766666666667	14.816666666667	10063	Jelsa, Croatia	43.16	16.69		Croatia	427	EU
Gratkorn	Austria	47.135555555556	15.339166666667	7827	Mehadia	44.905243	22.367303	2325	Romania	596	EU
Krems an der Donau	Austria	48.416666666667	15.616666666667	24344	Kroměříž	49.297859972783	17.393134863736	29002	Czech Republic	163	EU
Amstetten	Austria	48.116666666667	14.866666666667	23550	Roudnice nad Labem	50.425361080625	14.261840817268	12949	Czech Republic	260	EU
Hollabrunn	Austria	48.566666666667	16.083333333333	11740	Kyjov	49.010193088478	17.122531686075	11368	Czech Republic	91	EU
Graz	Austria	47.066666666667	15.433333333333	282479	Pernik	42.609722222222	23.030833333333	75191	Bulgaria	777	EU
Klagenfurt	Austria	46.616666666667	14.3	99125	Sibiu	45.8	24.15	147245	Romania	763	EU
Furth bei Göttweig	Austria	48.366666666667	15.6	2993	Domažlice	49.440605680467	12.929798039263	11177	Czech Republic	229	EU
Judenburg	Austria	47.1725	14.660277777778	10195	Türi	58.809444444444	25.429166666667	5257	Estonia	1477	EU
Graz	Austria	47.066666666667	15.433333333333	282479	Maribor	46.55	15.633333333333	112325	Slovenia	59	EU
Obervellach	Austria	46.931944444444	13.202222222222	2285	Hemer	51.383333333333	7.7666666666667		Germany	633	EU
Zistersdorf	Austria	48.516666666667	16.75	5393	Hodonín	48.848950584361	17.132439069118	24728	Czech Republic	46	EU
Seiersberg	Austria	47.01	15.398888888889		Lendava	46.566666666667	16.45		Slovenia	94	EU
Bad Ischl	Austria	47.720277777778	13.633333333333	13901	Opatija	45.334722222222	14.306944444444		Croatia	270	EU
Spittal an der Drau	Austria	46.791666666667	13.495833333333	15505	Celje	46.235833333333	15.2675		Slovenia	149	EU
Wörgl	Austria	47.483055555556	12.066388888889	13048	Albrechtice nad Orlicí	50.139824352898	16.064437174048	980	Czech Republic	416	EU
Judenburg	Austria	47.1725	14.660277777778	10195	Zvolen	48.583055555556	19.133055555556	43100	Slovakia	369	EU
Vienna	Austria	48.20833	16.373064	1840573	Pula	44.866666666667	13.833333333333	57053	Croatia	419	EU
Obervellach	Austria	46.931944444444	13.202222222222	2285	Škofja Loka	46.166666666667	14.3		Slovenia	120	EU
Seiersberg	Austria	47.01	15.398888888889		Hausham	47.75	11.85	10289	Germany	280	EU
Lassee	Austria	48.225555555556	16.823055555556	2712	Briennon	46.149166666667	4.0855555555556	1721	France	989	EU
Berg im Drautal	Austria	46.748888888889	13.131111111111	1315	Lohfelden	51.266666666667	9.5333333333333		Germany	567	EU
Heiligenblut	Austria	47.041388888889	12.836944444444	1021	Friedrichroda	50.866666666667	10.566666666667		Germany	456	EU
Schwaz	Austria	47.35	11.7	13444	Bourg-de-Péage	45.037777777778	5.05	10137	France	573	EU
Bürserberg	Austria	47.143333333333	9.7761111111111	528	Durbach	48.493333333333	8.0219444444444	3851	Germany	199	EU
Bruck an der Mur	Austria	47.410555555556	15.268611111111	15892	Liévin	50.421944444444	2.7777777777778	31517	France	971	EU
Eisenstadt	Austria	47.845555555556	16.518888888889	14241	Colmar	48.081111111111	7.355	67956	France	682	EU
