origincityLabel	origincountry	originlat	originlong	originpopulation	sistercityLabel	destinationlat	destinationlong	destinationpopulation	age	destination_countryLabel	dist	eu
Winschoten	Netherlands	53.15	7.0333333333333		Fröndenberg	51.471944444444	7.7658333333333			Germany	193	EU
Amsterdam	Netherlands	52.366666666667	4.8833333333333	834119	Cannes	43.5525	7.0213888888889	73325		France	993	EU
Sint-Oedenrode	Netherlands	51.5636	5.4608	17893	Alzenau	50.066666666667	9.0666666666667	15711		Germany	303	EU
Gouda	Netherlands	52.016666666667	4.7166666666667	71449	Gloucester	51.881111111111	-2.2433333333333	125649		United Kingdom	477	EU
Dinkelland	Netherlands	52.3667	7	26112	Stadtlohn	51.9925	6.915			Germany	42	EU
Leiden	Netherlands	52.154444444444	4.4947222222222	121163	Oxford	51.751944444444	-1.2577777777778	152000		United Kingdom	397	EU
Krimpen aan de Lek	Netherlands	51.89305556	4.6275		Helsa	51.266666666667	9.6833333333333			Germany	356	EU
Landsmeer	Netherlands	52.4293	4.9136	10980	Bergneustadt	51.033333333333	7.65			Germany	244	EU
Brunssum	Netherlands	50.95	5.9666666666667	28450	Alsdorf	50.883333333333	6.1666666666667	46337		Germany	16	EU
Epe	Netherlands	52.3333	5.9167	32271	Gronau	52.2125	7.0416666666667	46128		Germany	78	EU
Bedum	Netherlands	53.3	6.6	10440	Peitz	51.866666666667	14.416666666667	4445		Germany	551	EU
Spijkenisse	Netherlands	51.833333333333	4.3166666666667	72740	Hürth	50.8775	6.8761111111111	59496		Germany	207	EU
Zevenaar	Netherlands	51.916666666667	6.0833333333333	32271	Privas	44.735	4.5991666666667	8305		France	806	EU
Rotterdam	Netherlands	51.930833333333	4.4791666666667	631155	Lille	50.631944444444	3.0575	231491		France	175	EU
Vught	Netherlands	51.65	5.3	25980	Oranienburg	52.754444444444	13.236944444444	43526		Germany	554	EU
Noordwijk	Netherlands	52.233333333333	4.4333333333333	25762	Menton	43.774722222222	7.4997222222222	28100		France	968	EU
Oisterwijk	Netherlands	51.5833	5.2	25857	Dreieich	50.018888888889	8.6961111111111	40601		Germany	301	EU
Overbetuwe	Netherlands	51.9167	5.85	47003	Zülpich	50.7	6.65			Germany	146	EU
Alkmaar	Netherlands	52.616666666667	4.75	107822	Troyes	48.298888888889	4.0780555555556	59671		France	482	EU
Amsterdam	Netherlands	52.383333333333	4.9	825080	Manchester	53.466666666667	-2.2333333333333	511852		United Kingdom	493	EU
Meerssen	Netherlands	50.8858	5.7519	19046	Granville	48.838055555556	-1.5869444444444	13104		France	573	EU
Wierden	Netherlands	52.35	6.5833	23954	Ermont	48.991388888889	2.2594444444444	28021		France	482	EU
Almere	Netherlands	52.375833333333	5.2255555555556	198315	Lancaster	54.047	-2.801			United Kingdom	565	EU
Apeldoorn	Netherlands	52.2167	5.95	159041	Wilmersdorf	52.483333333333	13.316666666667	98034		Germany	501	EU
Twenterand	Netherlands	52.4	6.6167	33848	Schüttorf	52.316666666667	7.2166666666667			Germany	42	EU
Coevorden	Netherlands	52.666666666667	6.75	35354	Nordhorn	52.433333333333	7.0666666666667	52298		Germany	34	EU
Coevorden	Netherlands	52.666666666667	6.75	35354	Emlichheim	52.616666666667	6.85			Germany	9	EU
Swalmen	Netherlands	51.233333333333	6.0333333333333		Marktredwitz	50	12.066666666667	17130		Germany	447	EU
Rijnwoude	Netherlands	52.0944	4.5783		Waldkappel	51.15	9.8833333333333	4411		Germany	381	EU
Bodegraven	Netherlands	52.0808	4.7486		Terrasson-Lavilledieu	45.13	1.3013888888889	6212		France	813	EU
Zevenaar	Netherlands	51.916666666667	6.0833333333333	32271	Weilburg	50.483333333333	8.25	13337		Germany	219	EU
Rijssen-Holten	Netherlands	52.3	6.5167	37873	Winterberg	51.195	8.53	12720		Germany	185	EU
Delft	Netherlands	52.011944444444	4.3594444444444	100011	Royal Borough of Kingston upon Thames	51.39	-0.28	173500		United Kingdom	327	EU
Asten	Netherlands	51.4031	5.7472	16584	Hattorf am Harz	51.651388888889	10.236944444444			Germany	312	EU
Meerssen	Netherlands	50.8858	5.7519	19046	Sesimbra Municipality	38.433333333333	-9.1			Portugal	1809	EU
Amsterdam	Netherlands	52.366666666667	4.8833333333333	834119	Manchester	53.466666666667	-2.2333333333333	511852		United Kingdom	492	EU
Roermond	Netherlands	51.194166666667	5.9875	57308	Marktredwitz	50	12.066666666667	17130		Germany	449	EU
Meerssen	Netherlands	50.8858	5.7519	19046	Bad Kötzting	49.176944444444	12.855	6805		Germany	541	EU
Meerssen	Netherlands	50.8858	5.7519	19046	Sherborne	50.9491	-2.5183	9350		United Kingdom	579	EU
Rheden	Netherlands	52	6.0166666666667	43816	Burgdorf	52.45	10.008333333333	29094		Germany	276	EU
Zaltbommel	Netherlands	51.8167	5.25	27549	Walsrode	52.866666666667	9.5833333333333	23262		Germany	317	EU
Bleiswijk	Netherlands	52.01	4.54		Dreieich	50.018888888889	8.6961111111111	40601		Germany	365	EU
The Hague	Netherlands	52.084166666667	4.3175	515880	Palembang	-2.9833333333333	104.76444444444	1548064		Indonesia	10981	Non-EU
Tilburg	Netherlands	51.57	5.07	46517	Same	-4.0666666666667	37.783333333333	16819		Tanzania	6918	Non-EU
Rotterdam	Netherlands	51.930833333333	4.4791666666667	631155	Havana	23.116666666667	-82.383333333333	2135498		Cuba	7796	Non-EU
Apeldoorn	Netherlands	52.2167	5.95	159041	Banda Aceh	5.55	95.316666666667	235305		Indonesia	9477	Non-EU
Rotterdam	Netherlands	51.930833333333	4.4791666666667	631155	Surabaya	-7.2333333333333	112.73333333333	2909257		Indonesia	11886	Non-EU
Rotterdam	Netherlands	51.930833333333	4.4791666666667	631155	Jakarta	-6.1666666666667	106.8	9607787		Indonesia	11390	Non-EU
Amsterdam	Netherlands	52.383333333333	4.9	825080	Jakarta	-6.1666666666667	106.8	9607787		Indonesia	11356	Non-EU
Amsterdam	Netherlands	52.383333333333	4.9	825080	Sarajevo	43.866666666667	18.416666666667	275524		Bosnia and Herzegovina	1375	Non-EU
Sittard	Netherlands	51	5.8666666666667		Valjevo	44.266666666667	19.883333333333			Serbia	1286	Non-EU
Arnhem	Netherlands	51.983333333333	5.9166666666667	153864	Wuhan	30.5725	114.279167	10220000		People's Republic of China	8505	Non-EU
Utrecht	Netherlands	52.088888888889	5.1155555555556	343779	Kinshasa	-4.3316666666667	15.313888888889	12071000		Democratic Republic of the Congo	6347	Non-EU
Amsterdam	Netherlands	52.366666666667	4.8833333333333	834119	Sarajevo	43.866666666667	18.416666666667	275524		Bosnia and Herzegovina	1375	Non-EU
Amsterdam	Netherlands	52.366666666667	4.8833333333333	834119	Beijing	39.905	116.39138888889	21516000		People's Republic of China	7822	Non-EU
Tilburg	Netherlands	51.57	5.07	46517	Changzhou	31.78353	119.95071			People's Republic of China	8787	Non-EU
Tilburg	Netherlands	51.57	5.07	46517	Subotica	46.098333333333	19.67	105681		Serbia	1226	Non-EU
Kampen	Netherlands	52.555	5.9197222222222	52398	Eilat	29.55	34.95	49734		Israel	3486	Non-EU
Delft	Netherlands	52.011944444444	4.3594444444444	100011	Aarau	47.394166666667	8.045	20687		Switzerland	578	Non-EU
Enschede	Netherlands	52.223611111111	6.8955555555556	158629	Palo Alto	37.429166666667	-122.13805555556	64403		United States of America	8893	Non-EU
Losser	Netherlands	52.263008	7.004		Vidnoye	55.55	37.7			Russia	2026	Non-EU
Amsterdam	Netherlands	52.383333333333	4.9	825080	Bogota	4.5988888888889	-74.080833333333	8543765		Colombia	8855	Non-EU
Delft	Netherlands	52.011944444444	4.3594444444444	100011	Tuzla	44.538055555556	18.676111111111	110979		Bosnia and Herzegovina	1342	Non-EU
Rotterdam	Netherlands	51.930833333333	4.4791666666667	631155	Baltimore	39.286388888889	-76.615	622104		United States of America	6125	Non-EU
Hoorn	Netherlands	52.6425	5.0594444444444	72200	Malacca City	2.1888888888889	102.25111111111	455300		Malaysia	10297	Non-EU
Gouda	Netherlands	52.016666666667	4.7166666666667	71449	Kongsberg	59.665	9.6463888888889	27013		Norway	904	Non-EU
Almere	Netherlands	52.375833333333	5.2255555555556	198315	Dmitrov	56.35	37.533333333333			Russia	2118	Non-EU
Middelburg	Netherlands	51.499722222222	3.6136111111111	47939	Nagasaki	32.783333333333	129.86666666667	423644		Japan	9278	Non-EU
Amsterdam	Netherlands	52.383333333333	4.9	825080	Moscow	55.755833333333	37.617777777778	12380664		Russia	2146	Non-EU
Amsterdam	Netherlands	52.383333333333	4.9	825080	Algiers	36.776388888889	3.0586111111111	3415811		Algeria	1741	Non-EU
Opsterland	Netherlands	53.0036	6.0664	29836	Beit Sahour	31.7	35.216666666667			Palestine	3326	Non-EU
Amsterdam	Netherlands	52.366666666667	4.8833333333333	834119	Tel Aviv	32.083333333333	34.8	432892		Israel	3297	Non-EU
Amsterdam	Netherlands	52.383333333333	4.9	825080	Rio de Janeiro	-22.908333333333	-43.196388888889	6476631		Brazil	9579	Non-EU
Haarlem	Netherlands	52.380277777778	4.6405555555556	159134	Mutare	-18.972777777778	32.669444444444	188243		Zimbabwe	8384	Non-EU
Amsterdam	Netherlands	52.366666666667	4.8833333333333	834119	Bogota	4.5988888888889	-74.080833333333	8543765		Colombia	8854	Non-EU
Eindhoven	Netherlands	51.434444444444	5.4841666666667	221402	Minsk	53.902246	27.561837	1921800		Belarus	1507	Non-EU
Amsterdam	Netherlands	52.383333333333	4.9	825080	Recife	-8.0538888888889	-34.880833333333	1555039		Brazil	7705	Non-EU
Amsterdam	Netherlands	52.366666666667	4.8833333333333	834119	Nador	35.17	-2.93	161726		Morocco	2010	Non-EU
Amsterdam	Netherlands	52.366666666667	4.8833333333333	834119	Moscow	55.755833333333	37.617777777778	12380664		Russia	2148	Non-EU
Delfzijl	Netherlands	53.333333333333	6.9166666666667	25732	Amsterdam	52.366666666667	4.8833333333333	834119		Netherlands	174	Non-EU
Katwijk	Netherlands	52.2008	4.4153	64196	Ohrid	41.116944444444	20.801944444444			Republic of Macedonia	1748	Non-EU
Alkmaar	Netherlands	52.616666666667	4.75	107822	Bergama	39.122777777778	27.178333333333			Turkey	2278	Non-EU
Amsterdam	Netherlands	52.383333333333	4.9	825080	Managua	12.15	-86.266666666667	1028808		Nicaragua	9018	Non-EU
Rotterdam	Netherlands	51.930833333333	4.4791666666667	631155	Buenos Aires	-34.599722222222	-58.381944444444	2890151		Argentina	11391	Non-EU
Almere	Netherlands	52.375833333333	5.2255555555556	198315	Kumasi	6.6833333333333	-1.6166666666667	2069350		Ghana	5119	Non-EU
Amsterdam	Netherlands	52.383333333333	4.9	825080	Kyiv	50.45	30.523611111111	2907684		Ukraine	1780	Non-EU
Eindhoven	Netherlands	51.434444444444	5.4841666666667	221402	Al Qadarif	14.033333333333	35.383333333333			Sudan	4942	Non-EU
Amsterdam	Netherlands	52.366666666667	4.8833333333333	834119	Toronto	43.7	-79.4	2731571		Canada	5978	Non-EU
Groningen	Netherlands	53.216666666667	6.55	200952	Murmansk	68.966666666667	33.083333333333	301572		Russia	2221	Non-EU
Nijmegen	Netherlands	51.833333333333	5.85	172063	Albany	42.65	-73.766666666667	100104		United States of America	5790	Non-EU
Enschede	Netherlands	52.223611111111	6.8955555555556	158629	Dalian	38.913055555556	121.61	6690432		People's Republic of China	8085	Non-EU
Amsterdam	Netherlands	52.383333333333	4.9	825080	Cali	3.44	-76.519722222222	2400653		Colombia	9122	Non-EU
Tilburg	Netherlands	51.57	5.07	46517	Emfuleni Local Municipality	-26.666666666667	27.75	721663		South Africa	8977	Non-EU
Nijmegen	Netherlands	51.833333333333	5.85	172063	Suzhou	31.30401	120.61642			People's Republic of China	8807	Non-EU
Zoetermeer	Netherlands	52.061111111111	4.4933333333333	124151	Jinotega	13.088390833333	-85.999399444444	131106		Nicaragua	8896	Non-EU
Rotterdam	Netherlands	51.930833333333	4.4791666666667	631155	Istanbul	41.01	28.960277777778	14657434		Turkey	2217	Non-EU
Coevorden	Netherlands	52.666666666667	6.75	35354	Brest	52.133333333333	23.666666666667	335645		Belarus	1147	Non-EU
Amsterdam	Netherlands	52.366666666667	4.8833333333333	834119	Managua	12.15	-86.266666666667	1028808		Nicaragua	9018	Non-EU
Rotterdam	Netherlands	51.930833333333	4.4791666666667	631155	Oslo	59.911111111111	10.752777777778	634463		Norway	969	Non-EU
Gorinchem	Netherlands	51.833333333333	4.9666666666667	35255	Gangjin County	34.640555555556	126.77			South Korea	8861	Non-EU
Amsterdam	Netherlands	52.366666666667	4.8833333333333	834119	Kyiv	50.45	30.523611111111	2907684		Ukraine	1782	Non-EU
Delft	Netherlands	52.011944444444	4.3594444444444	100011	Pretoria	-25.725555555556	28.243888888889	741651		South Africa	8952	Non-EU
Amsterdam	Netherlands	52.366666666667	4.8833333333333	834119	Eskişehir	39.776666666667	30.520555555556			Turkey	2402	Non-EU
Coevorden	Netherlands	52.666666666667	6.75	35354	Ninghe District	39.3295	117.81936			People's Republic of China	7829	Non-EU
Utrecht	Netherlands	52.088888888889	5.1155555555556	343779	Juanjuí	-7.1802388888889	-76.726466666667			Peru	10084	Non-EU
Amsterdam	Netherlands	52.383333333333	4.9	825080	Brasília	-15.793888888889	-47.882777777778	2789761		Brazil	9115	Non-EU
Utrecht	Netherlands	52.088888888889	5.1155555555556	343779	Kinshasa	-4.3316666666667	15.313888888889	10125000		Democratic Republic of the Congo	6347	Non-EU
Rotterdam	Netherlands	51.930833333333	4.4791666666667	631155	Kuching	1.539722	110.354167	325132		Malaysia	10950	Non-EU
Delft	Netherlands	52.011944444444	4.3594444444444	100011	Adapazarı	40.783333333333	30.4			Turkey	2336	Non-EU
Delfzijl	Netherlands	53.333333333333	6.9166666666667	25732	Sierre	46.3	7.5333333333333	15945		Switzerland	783	Non-EU
Heerenveen	Netherlands	52.95	5.9333333333333	28497	Rishon LeZion	31.95	34.8			Israel	3284	Non-EU
Amsterdam	Netherlands	52.383333333333	4.9	825080	Istanbul	41.01	28.960277777778	14657434		Turkey	2212	Non-EU
Eindhoven	Netherlands	51.434444444444	5.4841666666667	221402	Chinandega	12.624166666667	-87.129722222222	151707		Nicaragua	9092	Non-EU
Nijmegen	Netherlands	51.833333333333	5.85	172063	Pskov	57.816666666667	28.333333333333	208145		Russia	1577	Non-EU
Amsterdam	Netherlands	52.366666666667	4.8833333333333	834119	Brasília	-15.793888888889	-47.882777777778	2789761		Brazil	9112	Non-EU
Tilburg	Netherlands	51.57	5.07	46517	Zemun	44.85	20.4			Serbia	1355	Non-EU
Amsterdam	Netherlands	52.366666666667	4.8833333333333	834119	Vancouver	49.25	-123.1	603502		Canada	7697	Non-EU
Amsterdam	Netherlands	52.383333333333	4.9	825080	Beira	-19.833333333333	34.85	436240		Mozambique	8537	Non-EU
Zwolle	Netherlands	52.516666666667	6.1	124914	Kaliningrad	54.716666666667	20.5	459560		Russia	979	Non-EU
Amsterdam	Netherlands	52.366666666667	4.8833333333333	834119	Istanbul	41.01	28.960277777778	14657434		Turkey	2212	Non-EU
Amsterdam	Netherlands	52.366666666667	4.8833333333333	834119	Delfzijl	53.333333333333	6.9166666666667	25732		Netherlands	174	Non-EU
Nijmegen	Netherlands	51.833333333333	5.85	172063	Gaziantep	37.066666666667	37.383333333333	1556381		Turkey	2958	Non-EU
Amsterdam	Netherlands	52.383333333333	4.9	825080	Willemstad	12.116666666667	-68.933333333333	140100		Curaçao	7848	Non-EU
Amsterdam	Netherlands	52.383333333333	4.9	825080	Montreal	45.508056	-73.555	1704694		Canada	5494	Non-EU
The Hague	Netherlands	52.084166666667	4.3175	515880	Juigalpa	12.083333333333	-85.4	16624		Nicaragua	8931	Non-EU
Zwolle	Netherlands	52.516666666667	6.1	124914	Vologda	59.216666666667	39.9	312686		Russia	2208	Non-EU
The Hague	Netherlands	52.084166666667	4.3175	515880	Nazareth	32.702102777778	35.29785			Israel	3290	Non-EU
Rotterdam	Netherlands	51.930833333333	4.4791666666667	631155	Shanghai	31.166666666667	121.46666666667	24152700		People's Republic of China	8932	Non-EU
Leeuwarden	Netherlands	53.2	5.7833333333333		Oryol	52.966666666667	36.083333333333	319651		Russia	2009	Non-EU
Coevorden	Netherlands	52.666666666667	6.75	35354	Vancouver	49.25	-123.1	603502		Canada	7738	Non-EU
Delft	Netherlands	52.011944444444	4.3594444444444	100011	Kfar Saba	32.185783333333	34.907683333333			Israel	3305	Non-EU
Haarlem	Netherlands	52.380277777778	4.6405555555556	159134	Emirdağ	39.01972222	31.15027778			Turkey	2515	Non-EU
Heerenveen	Netherlands	52.9658	6.0503	50175	Rishon LeZion	31.95	34.8			Israel	3278	Non-EU
Tilburg	Netherlands	51.57	5.07	46517	Minamiashigara	35.320555555556	139.1	42641		Japan	9366	Non-EU
Amsterdam	Netherlands	52.366666666667	4.8833333333333	834119	Los Angeles	34.05	-118.25	3857799		United States of America	8939	Non-EU
Eindhoven	Netherlands	51.434444444444	5.4841666666667	221402	Emfuleni Local Municipality	-26.666666666667	27.75	721663		South Africa	8953	Non-EU
Groningen	Netherlands	53.216666666667	6.55	200952	Tianjin	39.146666666667	117.20555555556	15469500		People's Republic of China	7785	Non-EU
Amstelveen	Netherlands	52.3	4.8333333333333	88659	Villa El Salvador District	-12.05	-77	381790		Peru	10519	Non-EU
Tilburg	Netherlands	51.5572	5.0911		Subotica	46.098333333333	19.67	105681		Serbia	1225	Non-EU
Drachten	Netherlands	53.1	6.1		Kiryat Ono	32.063611111111	34.855277777778			Israel	3277	Non-EU
Drachten	Netherlands	53.1	6.1		Gobabis	-22.45	18.966666666667			Namibia	8492	Non-EU
The Hague	Netherlands	52.084166666667	4.3175	515880	Bethlehem	31.704444444444	35.206111111111	27000		Palestine	3371	Non-EU
Veendam	Netherlands	53.1	6.8833333333333	27752	Kelowna	49.8801	-119.4436			Canada	7508	Non-EU
Velsen	Netherlands	52.466666666667	4.6166666666667	67470	Galle	6.039505	80.219421			Sri Lanka	8502	Non-EU
Tilburg	Netherlands	51.57	5.07	46517	Matagalpa	12.916666666667	-85.916666666667	150000		Nicaragua	8953	Non-EU
Rotterdam	Netherlands	51.930833333333	4.4791666666667	631155	Saint Petersburg	59.95	30.316666666667	5281579		Russia	1823	Non-EU
Amsterdam	Netherlands	52.383333333333	4.9	825080	Beijing	39.905	116.39138888889	21516000		People's Republic of China	7820	Non-EU
Rotterdam	Netherlands	51.930833333333	4.4791666666667	631155	Makhachkala	42.983333333333	47.483333333333	587876		Russia	3328	Non-EU
Vlist	Netherlands	51.9867	4.7889		Bač	45.388611111111	19.235277777778			Serbia	1286	Non-EU
Groningen	Netherlands	53.216666666667	6.55	200952	Kaliningrad	54.716666666667	20.5	459560		Russia	926	Non-EU
