origincityLabel	origincountry	originlat	originlong	originpopulation	sistercityLabel	destinationlat	destinationlong	destinationpopulation	destination_countryLabel	dist	eu
Ettenstatt	Germany	49.083055555556	11.05	846	Razvanje	46.513056	15.634167		Slovenia	446	EU
Dingelstädt	Germany	51.315555555556	10.319444444444	4372	Aiud	46.310277777778	23.716666666667	22876	Romania	1125	EU
Helmstedt	Germany	52.228055555556	11.010555555556	23254	Orăștie	45.840277777778	23.199444444444	18227	Romania	1135	EU
Fürstenfeldbruck	Germany	48.177777777778	11.255555555556	35708	Zadar	44.116666666667	15.216666666667	75082	Croatia	545	EU
Bad Kötzting	Germany	49.176944444444	12.855	6805	Siret	47.95	26.06	7976	Romania	980	EU
Arnsberg	Germany	51.396666666667	8.0644444444444	74617	Alba Iulia	46.076388888889	23.572777777778	63536	Romania	1278	EU
Schmalkalden	Germany	50.716666666667	10.45	19291	Montana	43.407777777778	23.225	44502	Bulgaria	1261	EU
Hauzenberg	Germany	48.651666666667	13.623611111111	11857	Slovenj Gradec	46.510277777778	15.080555555556		Slovenia	262	EU
Chemnitz	Germany	50.833333333333	12.916666666667	248645	Ljubljana	46.05	14.516666666667	287000	Slovenia	545	EU
Marburg	Germany	50.816666666667	8.7666666666667	73836	Sibiu	45.8	24.15	147245	Romania	1264	EU
Aue	Germany	50.58805556	12.70055556	16349	Panagyurishte	42.504722222222	24.189166666667	18487	Bulgaria	1254	EU
Mittweida	Germany	50.985555555556	12.981111111111	16619	Gabrovo	42.871111111111	25.315	58950	Bulgaria	1297	EU
Fürth	Germany	49.650208333333	8.7802777777778		Zăbrani	46.02282	21.586614	4251	Romania	1036	EU
Vaterstetten	Germany	48.105	11.770555555556	17843	Trogir	43.516666666667	16.25	13260	Croatia	617	EU
Cologne	Germany	50.942222222222	6.9577777777778	1081701	Cluj-Napoca	46.78	23.559444444444	324576	Romania	1296	EU
Königsbrunn	Germany	48.268888888889	10.890833333333	19231	Rab	44.75	14.75		Croatia	490	EU
Koblenz	Germany	50.359722222222	7.5977777777778	112586	Varaždin	46.3	16.333333333333		Croatia	787	EU
Neu-Anspach	Germany	50.300277777778	8.5072222222222	15276	Šentjur	46.217222222222	15.3975		Slovenia	682	EU
Burghausen	Germany	48.166666666667	12.833333333333	16736	Ptuj	46.418611111111	15.871388888889		Slovenia	300	EU
Pforzheim	Germany	48.9	8.7166666666667	117754	Osijek	45.560277777778	18.670277777778	108048	Croatia	837	EU
Mengen	Germany	48.049722222222	9.33	9851	Novska	45.333333333333	16.983333333333		Croatia	657	EU
Forchheim	Germany	49.719722222222	11.058055555556	31651	Gherla	47.02	23.9	20982	Romania	993	EU
Bad Kötzting	Germany	49.176944444444	12.855	6805	Tryavna	42.866666666667	25.491944444444	9831	Bulgaria	1199	EU
Suhl	Germany	50.610555555556	10.693055555556	36208	Smolyan Municipality	41.583	24.7		Bulgaria	1470	EU
Dinkelsbühl	Germany	49.070833333333	10.319444444444	11389	Sighișoara	46.216944444444	24.791111111111	28102	Romania	1128	EU
Andechs	Germany	47.966666666667	11.184722222222	3527	Kamnik	46.225833333333	14.611944444444		Slovenia	324	EU
Magdeburg	Germany	52.133333333333	11.616666666667	235723	Pernik	42.609722222222	23.030833333333	75191	Bulgaria	1361	EU
Markkleeberg	Germany	51.277777777778	12.383333333333	24240	Zărnești	45.5725	25.343055555556	23476	Romania	1145	EU
Heidenheim an der Brenz	Germany	48.676111111111	10.154444444444	48048	Sisak	45.487777777778	16.374166666667		Croatia	589	EU
Wittenberge	Germany	53	11.75		Razgrad	43.526666666667	26.524166666667	35007	Bulgaria	1513	EU
Lauchhammer	Germany	51.5	13.8	15624	Târgu Jiu	45.034166666667	23.274722222222	82504	Romania	1003	EU
Langenhagen	Germany	52.439444444444	9.74	53323	Novo Mesto	45.798055555556	15.162777777778	23341	Slovenia	837	EU
Ulm	Germany	48.4	9.9833333333333	122636	Bratislava	48.144722222222	17.112777777778	625167	Slovakia	528	EU
Neustadt an der Aisch	Germany	49.58	10.608888888889	12317	Lipik	45.416666666667	17.15		Croatia	675	EU
Blaustein	Germany	48.416388888889	9.9188888888889	15059	Cernat	45.95	26.033333333333	3978	Romania	1246	EU
Trier	Germany	49.756666666667	6.6413888888889	114914	Pula	44.866666666667	13.833333333333	57053	Croatia	767	EU
Dresden	Germany	51.033333333333	13.733333333333	531982	Silistra	44.118611111111	27.260277777778	35230	Bulgaria	1270	EU
Treptow-Köpenick	Germany	52.45	13.566666666667		Izola	45.534444444444	13.6675		Slovenia	769	EU
Ennigerloh	Germany	51.836666666667	8.0255555555556		Kamnik	46.225833333333	14.611944444444		Slovenia	787	EU
Wasserburg am Inn	Germany	48.060833333333	12.233333333333	12846	Cugir	45.843611111111	23.363611111111	21376	Romania	879	EU
Traunreut	Germany	47.966666666667	12.583333333333	19278	Virovitica	45.833333333333	17.383333333333		Croatia	435	EU
Königsbrunn	Germany	48.268888888889	10.890833333333	19231	Rab	44.756111111111	14.761111111111		Croatia	490	EU
Wilmersdorf	Germany	52.483333333333	13.316666666667	98034	Split	43.51	16.45	178102	Croatia	1024	EU
Bruchsal	Germany	49.133333333333	8.6	44104	Gornja Radgona	46.675233	15.992606		Slovenia	615	EU
Esslingen am Neckar	Germany	48.740555555556	9.3108333333333	90378	Velenje	46.366666666667	15.116666666667	25333	Slovenia	509	EU
Leonberg	Germany	48.801388888889	9.0130555555556	46143	Rovinj	45.083333333333	13.633333333333		Croatia	542	EU
Frankfurt (Oder)	Germany	52.35	14.55	58018	Vratsa	43.2	23.55	60877	Bulgaria	1218	EU
Bad Homburg vor der Höhe	Germany	50.229236111111	8.6104861111111	52752	Dubrovnik	42.640277777778	18.108333333333	42615	Croatia	1113	EU
Leverkusen	Germany	51.033333333333	6.9833333333333	162738	Ljubljana	46.05	14.516666666667	287000	Slovenia	783	EU
Jena	Germany	50.927222222222	11.586388888889	108207	Lugoj	45.686111111111	21.900555555556	40361	Romania	958	EU
Oer-Erkenschwick	Germany	51.642222222222	7.2508333333333		Kočevje Municipality	45.639722222222	14.861388888889		Slovenia	870	EU
Rostock	Germany	54.083333333333	12.133333333333	206011	Varna	43.207777777778	27.916944444444	348058	Bulgaria	1668	EU
Neuss	Germany	51.200277777778	6.6938888888889	159672	Rijeka	45.329722222222	14.432222222222	128624	Croatia	867	EU
Vilshofen an der Donau	Germany	48.633055555556	13.188333333333	15142	Cisnădie	45.712777777778	24.150833333333	14282	Romania	889	EU
Wernigerode	Germany	51.835	10.785277777778	33108	Cisnădie	45.712777777778	24.150833333333	14282	Romania	1190	EU
Schramberg	Germany	48.226944444444	8.3841666666667	20985	Čakovec	46.383333333333	16.433333333333	30455	Croatia	640	EU
Büdingen	Germany	50.290833333333	9.1125	21579	Sebeș	45.954722222222	23.57	27019	Romania	1174	EU
Singen (Hohentwiel)	Germany	47.762777777778	8.84	46344	Celje	46.235833333333	15.2675		Slovenia	516	EU
Leipzig	Germany	51.333333333333	12.383333333333	575979	Plovdiv	42.143333333333	24.748888888889	333206	Bulgaria	1386	EU
Koblenz	Germany	50.359722222222	7.5977777777778	112586	Haskovo	41.931111111111	25.5575	76587	Bulgaria	1664	EU
Marburg	Germany	50.816666666667	8.7666666666667	73836	Maribor	46.55	15.633333333333	112325	Slovenia	692	EU
Grevenbroich	Germany	51.088333333333	6.5875		Celje	46.235833333333	15.2675		Slovenia	834	EU
Remchingen	Germany	48.95	8.5763888888889	11673	Sisak	45.487777777778	16.374166666667		Croatia	703	EU
Suhl	Germany	50.610555555556	10.693055555556	36208	Smolyan	41.575277777778	24.712777777778	30507	Bulgaria	1471	EU
Gera	Germany	50.880555555556	12.083333333333	96011	Sliven	42.680833333333	26.316388888889	89848	Bulgaria	1412	EU
Kassel	Germany	51.319722222222	9.4977777777778	197984	Montana	43.407777777778	23.225	44502	Bulgaria	1354	EU
Mainz	Germany	50	8.2666666666667	209779	Zagreb	45.8	15.95	790017	Croatia	738	EU
Freising	Germany	48.402777777778	11.748888888889	34325	Škofja Loka	46.166666666667	14.3		Slovenia	314	EU
Herzogenrath	Germany	50.866666666667	6.1	46398	Bistrița	47.133333333333	24.483333333333	75076	Romania	1400	EU
Ravensburg	Germany	47.783055555556	9.6113888888889	49830	Varaždin	46.3	16.333333333333		Croatia	535	EU
Wolfenbüttel	Germany	52.162222222222	10.536944444444	51569	Satu Mare	47.79	22.89	102411	Romania	1006	EU
Nagold	Germany	48.551944444444	8.7255555555556	21470	Jesenice Municipality	46.433333333333	14.05		Slovenia	464	EU
Hamburg	Germany	53.55	10	1787408	Varna	43.207777777778	27.916944444444	348058	Bulgaria	1744	EU
Kenzingen	Germany	48.191666666667	7.7683333333333		Vinkovci	45.283333333333	18.8		Croatia	900	EU
Bad Kötzting	Germany	49.176944444444	12.855	6805	Škofja Loka	46.166666666667	14.3		Slovenia	352	EU
Landshut	Germany	48.539722222222	12.150833333333	69211	Sibiu	45.8	24.15	147245	Romania	956	EU
Burgkirchen an der Alz	Germany	48.166666666667	12.716666666667	9194	Sânnicolau Mare	46.072222222222	20.629444444444	12312	Romania	642	EU
Amberg	Germany	49.444444444444	11.848333333333	41592	Kranj	46.233333333333	14.366666666667		Slovenia	403	EU
Rostock	Germany	54.083333333333	12.133333333333	206011	Rijeka	45.329722222222	14.432222222222	128624	Croatia	987	EU
Gera	Germany	50.880555555556	12.083333333333	96011	Timișoara	45.759722222222	21.23	319279	Romania	883	EU
Kaiserslautern	Germany	49.444722222222	7.7688888888889		Pleven	43.407777777778	24.620277777778	110520	Bulgaria	1451	EU
Rodgau	Germany	50.025625	8.8840972222222		Donja Stubica	45.983333333333	15.966666666667		Croatia	692	EU
Wiesbaden	Germany	50.082083333333	8.2413611111111	276218	Ljubljana	46.05	14.516666666667	287000	Slovenia	646	EU
Kemnath	Germany	49.866666666667	11.883333333333	5317	Zagorje ob Savi	46.134166666667	14.994166666667		Slovenia	475	EU
Herzogenaurach	Germany	49.566666666667	10.883333333333	23095	Nova Gradiška	45.25	17.383333333333		Croatia	685	EU
Ingolstadt	Germany	48.763611111111	11.426111111111	133323	Murska Sobota	46.658611111111	16.161944444444	11679	Slovenia	425	EU
Jena	Germany	50.927222222222	11.586388888889	108207	Beit Jala	31.716666666667	35.183333333333		Palestine	2881	Non-EU
Bremen	Germany	53.076944444444	8.8088888888889	551767	Pune	18.523611111111	73.847777777778	3115431	India	6713	Non-EU
Ingolstadt	Germany	48.763611111111	11.426111111111	133323	Kragujevac	44.014166666667	20.939444444444	150835	Serbia	900	Non-EU
Ulm	Germany	48.4	9.9833333333333	122636	Subotica	46.098333333333	19.67	105681	Serbia	774	Non-EU
Passau	Germany	48.566666666667	13.466666666667	50566	Colonia Tovar	10.416666666667	-67.283333333333		Venezuela	8462	Non-EU
Offenbach am Main	Germany	50.1	8.7666666666667	123734	Nahariya	33.003611111111	35.0925	53900	Israel	2873	Non-EU
Witten	Germany	51.433333333333	7.3333333333333	97986	Lev HaSharon Regional Council	32.3	34.95		Israel	3089	Non-EU
Freiburg im Breisgau	Germany	47.994722222222	7.8497222222222	220286	Isfahan	32.651388888889	51.679166666667	1756126	Iran	4020	Non-EU
Wiehl	Germany	50.95	7.5333333333333		Yokneam	32.659444444444	35.11		Israel	3027	Non-EU
Moers	Germany	51.459166666667	6.6197222222222	107816	Ramla	31.9318	34.873555555556		Israel	3160	Non-EU
Berlin	Germany	52.516666666667	13.383333333333	3469849	Tashkent	41.3	69.266666666667	2352900	Uzbekistan	4306	Non-EU
Oldenburg	Germany	53.143888888889	8.2138888888889	161438	Mateh Asher Regional Council	32.970311	35.0937		Israel	3095	Non-EU
Neustadt bei Coburg	Germany	50.328888888889	11.121111111111	15227	Goya	-29.133333333333	-59.25		Argentina	11208	Non-EU
Bonn	Germany	50.733888888889	7.0997222222222	318809	Bukhara	39.774722222222	64.428611111111	263400	Uzbekistan	4528	Non-EU
Braunschweig	Germany	52.269166666667	10.521111111111	252768	Kiryat Tiv'on	32.723888888889	35.127222222222		Israel	2937	Non-EU
Bad Belzig	Germany	52.142222222222	12.595555555556	11120	Even Yehuda	32.270025	34.887427777778		Israel	2849	Non-EU
Chemnitz	Germany	50.833333333333	12.916666666667	248645	Chennai	13.09	80.27	8200000	India	7299	Non-EU
Stuttgart	Germany	48.776111111111	9.1775	623738	Mumbai	18.966666666667	72.833333333333	12442373	India	6516	Non-EU
Bad Wurzach	Germany	47.909444444444	9.8994444444444	14316	Saint Helier	49.183333333333	-2.1166666666667	33622	Jersey	895	Non-EU
Calau	Germany	51.745833333333	13.950833333333	7833	Valdivia	-39.8	-73.233333333333		Chile	13191	Non-EU
Esslingen am Neckar	Germany	48.740555555556	9.3108333333333	90378	Coimbatore	11	76.966666666667	1601438	India	7458	Non-EU
Freiberg	Germany	50.911944444444	13.342777777778	41641	Ness Ziona	31.933333333333	34.8		Israel	2746	Non-EU
Berlin	Germany	52.516666666667	13.383333333333	3469849	Buenos Aires	-34.599722222222	-58.381944444444	2890151	Argentina	11907	Non-EU
Memmingen	Germany	47.987777777778	10.181111111111	42841	Kiryat Shmona	33.2075	35.569722222222	23100	Israel	2680	Non-EU
Langenfeld	Germany	51.116666666667	6.95	56993	Kiryat Bialik	32.833055555556	35.066388888889		Israel	3054	Non-EU
Eching	Germany	48.3	11.616666666667	9667	Urubamba	-13.304166666667	-72.116666666667		Peru	10653	Non-EU
Esslingen am Neckar	Germany	48.740555555556	9.3108333333333	90378	Givatayim	32.069722222222	34.811666666667		Israel	2821	Non-EU
Aurich	Germany	53.471388888889	7.4836111111111	41489	Bat Yam	32.023055555556	34.750277777778		Israel	3224	Non-EU
Worms	Germany	49.631944444444	8.3652777777778	82102	Tiberias	32.789722222222	35.524722222222	42610	Israel	2916	Non-EU
Mülheim an der Ruhr	Germany	51.428333333333	6.8788888888889	169278	Qalqilya	32.190377777778	34.968508333333		Israel	3126	Non-EU
Duisburg	Germany	51.432222222222	6.7611111111111	491231	San Pedro Sula	15.5	-88.033333333333	1073824	Honduras	8992	Non-EU
Hanover	Germany	52.374444444444	9.7386111111111	532163	La Paz	-16.494166666667	-68.1475	757184	Bolivia	10658	Non-EU
Paderborn	Germany	51.716666666667	8.7666666666667	148126	Nahariya	33.003611111111	35.0925	53900	Israel	2970	Non-EU
Aachen	Germany	50.774167	6.0825	245885	Cape Town	-33.925	18.425	433688	South Africa	9495	Non-EU
Tempelhof	Germany	52.4667	13.3833	59728	Nahariya	33.003611111111	35.0925	53900	Israel	2775	Non-EU
Dachau	Germany	48.260277777778	11.434166666667	45985	Rosh HaAyin	32.083333333333	34.95		Israel	2668	Non-EU
Offenbach am Main	Germany	50.1	8.7666666666667	123734	Zemun	44.85	20.4		Serbia	1049	Non-EU
Pfaffenhofen an der Ilm	Germany	48.533333333333	11.516666666667	17801	Valjevo	44.266666666667	19.883333333333		Serbia	797	Non-EU
Koblenz	Germany	50.359722222222	7.5977777777778	112586	Petah Tikva	32.083333333333	34.883333333333		Israel	3024	Non-EU
Celle	Germany	52.625555555556	10.0825	69748	Mazkeret Batya	31.854541666667	34.84195		Israel	3049	Non-EU
Lehrte	Germany	52.3725	9.9769444444444	43639	Cauca Department	2.45	-76.616666666667		Colombia	9560	Non-EU
Xanten	Germany	51.662222222222	6.4538888888889	21281	Beit Sahour	31.7	35.216666666667		Palestine	3222	Non-EU
Hagen	Germany	51.359444444444	7.475	189044	Modi'in-Maccabim-Re'ut	31.933888888889	34.985555555556		Israel	3111	Non-EU
Bad Oldesloe	Germany	53.811666666667	10.374166666667	24938	Be'er Ya'akov	31.943611111111	34.839166666667		Israel	3112	Non-EU
Tübingen	Germany	48.52	9.0555555555556	87464	Villa El Salvador District	-12.05	-77	381790	Peru	10721	Non-EU
Meerbusch	Germany	51.266666666667	6.6666666666667	55755	Petah Tikva	32.083333333333	34.883333333333		Israel	3133	Non-EU
Bremen	Germany	53.076944444444	8.8088888888889	551767	Maracaibo	10.633333333333	-71.633333333333		Venezuela	8427	Non-EU
Dortmund	Germany	51.513888888889	7.4652777777778	586181	Netanya	32.333333333333	34.85	202428	Israel	3078	Non-EU
Erkrath	Germany	51.223888888889	6.9147222222222		Port-de-Paix	19.95	-72.833333333333	121220	Haiti	7587	Non-EU
Hamburg	Germany	53.55	10	1787408	Auckland	-36.85	174.78333333333	1454300	New Zealand	17818	Non-EU
Frankfurt (Oder)	Germany	52.35	14.55	58018	Tzoran-Kadima	32.277777777778	34.915277777778		Israel	2770	Non-EU
Nördlingen	Germany	48.85	10.5	18275	Wagga Wagga	-35.119444444444	147.36666666667	67364	Australia	16199	Non-EU
Bonn	Germany	50.733888888889	7.0997222222222	318809	La Paz	-16.494166666667	-68.1475	757184	Bolivia	10423	Non-EU
Heidelberg	Germany	49.412222222222	8.71	154715	Rehovot	31.891388888889	34.807777777778		Israel	2913	Non-EU
Bergisch Gladbach	Germany	50.991666666667	7.1366666666667	109697	Ganei Tikva	32.061111111111	34.874444444444		Israel	3091	Non-EU
Nuremberg	Germany	49.452777777778	11.077777777778	501072	Hadera	32.45	34.916666666667	91634	Israel	2731	Non-EU
Halver	Germany	51.183333333333	7.4666666666667		Pardes Hanna-Karkur	32.471111111111	34.9675		Israel	3053	Non-EU
Weinheim	Germany	49.556111111111	8.6697222222222	43892	Ramat Gan	32.083333333333	34.816666666667		Israel	2908	Non-EU
Monheim am Rhein	Germany	51.1	6.9	40403	Tirat Carmel	32.766666666667	34.966666666667		Israel	3056	Non-EU
Bielefeld	Germany	52.016666666667	8.5166666666667	329327	Nahariya	33.003611111111	35.0925	53900	Israel	3003	Non-EU
Bramsche	Germany	52.4	7.9833333333333	30134	Ra'anana	32.183333333333	34.866666666667		Israel	3118	Non-EU
Kassel	Germany	51.319722222222	9.4977777777778	197984	Ramat Gan	32.083333333333	34.816666666667		Israel	2970	Non-EU
Emmendingen	Germany	48.121388888889	7.8491666666667		Drom HaSharon Regional Council	32.133539	34.910989		Israel	2882	Non-EU
Pocking	Germany	48.399722222222	13.316666666667	11152	Metula	33.278888888889	35.576666666667		Israel	2500	Non-EU
Georgsmarienhütte	Germany	52.2	8.0666666666667	31543	Ramat HaSharon	32.15	34.833333333333		Israel	3102	Non-EU
Hann. Münden	Germany	51.416666666667	9.65	24072	Holon	32.016666666667	34.766666666667		Israel	2971	Non-EU
Stuttgart	Germany	48.776111111111	9.1775	623738	Shavei Tzion	32.979597222222	35.0822	654	Israel	2774	Non-EU
Gießen	Germany	50.583333333333	8.6666666666667	84455	Netanya	32.333333333333	34.85	202428	Israel	2951	Non-EU
Hamburg	Germany	53.55	10	1787408	Valdivia	-39.8	-73.233333333333		Chile	13060	Non-EU
Speyer	Germany	49.319444444444	8.4311111111111	50284	Yavne	31.883333333333	34.733333333333		Israel	2921	Non-EU
Erfurt	Germany	50.978055555556	11.029166666667	210118	San Miguel de Tucumán	-26.816666666667	-65.216666666667	527607	Argentina	11400	Non-EU
Bergisch Gladbach	Germany	50.991666666667	7.1366666666667	109697	Beit Jala	31.716666666667	35.183333333333		Palestine	3139	Non-EU
Sendenhorst	Germany	51.843888888889	7.8277777777778		Kraljevo	43.72342	20.686975		Serbia	1315	Non-EU
Zeitz	Germany	51.047777777778	12.138333333333		Darkhan	49.468888888889	105.9575	74300	Mongolia	6191	Non-EU
Dortmund	Germany	51.513888888889	7.4652777777778	586181	Novi Sad	45.264444444444	19.831666666667	250439	Serbia	1145	Non-EU
Solingen	Germany	51.166666666667	7.0833333333333	156771	Ness Ziona	31.933333333333	34.8		Israel	3111	Non-EU
Grimma	Germany	51.238611111111	12.725277777778	28480	Gezer	31.876387	34.922225		Israel	2814	Non-EU
Düsseldorf	Germany	51.216666666667	6.8166666666667	612178	Belgrade	44.816666666667	20.466666666667	1233796	Serbia	1237	Non-EU
Bamberg	Germany	49.89166667	10.88888889	71465	Villa Carlos Paz	-31.4	-64.516666666667		Argentina	11682	Non-EU
Lehrte	Germany	52.3725	9.9769444444444	43639	Johannesburg	-26.145	28.050277777778	1009035	South Africa	8906	Non-EU
